DATA,ORDEM,TIPO_DE_AT,APARELHO,MARCA,TECNICO,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO
27-05-2022,807,FON,Lavadora,Panasonic,Cvg,Concluído,0,28-05-2022,28-05-2022,Sim
27-05-2022,808,FB,Purificador,Midea,Luan,Concluído,0,06-08-2022,06-11-2022,Sim
30-05-2022,809,FB,Robo,Wap,Lucas,Concluído,0,06-10-2022,13-06-2022,Sim
30-05-2022,810,GON,Lavadora,Panasonic,Ramon,Concluído,0,06-02-2022,06-02-2022,Sim
30-05-2022,811,GB,Robo,Midea,Thiago,Concluído,0,06-04-2022,06-04-2022,Sim
30-05-2022,812,GON,Lavadora,Panasonic,Cvg,Concluído,0,31-05-2022,31-05-2022,Sim
30-05-2022,813,GON,Refrigerador,Panasonic,,,0,0,0,Não
30-05-2022,814,GS,Refrigerdor,Panasonic,Cvg,Concluído,0,15-08-2022,15-08-2022,Sim
31-05-2022,815,GB,Robo,Wap,Thiago,Concluído,06-09-2022,06-09-2022,06-09-2022,Sim
31-05-2022,816,FON,,,,,0,0,0,Não
31-05-2022,817,FET,Robo,Wap,Thiago,Concluído,0,20-06-2022,24-06-2022,Sim
31-05-2022,818,GON,Refrigerador,Panasonic,Cvg,Concluído,06-09-2022,06-10-2022,06-10-2022,Sim
31-05-2022,819,GON,Refrigerador,Panasonic,Luan,Concluído,0,06-04-2022,06-04-2022,Sim
31-05-2022,820,GON,Lavadora,Panasonic,Ramon,Concluído,0,06-02-2022,06-02-2022,Sim
31-05-2022,821,GON,Ar Condicionado,Daikin,Ramon,Concluído,0,06-08-2022,06-08-2022,Sim
31-05-2022,822,GON,Lava E Seca,Midea,Cancelado,,0,0,06-03-2022,Não
31-05-2022,823,GON,Lavadora,Panasonic,Ramon,Concluído,0,06-02-2022,06-02-2022,Sim
31-05-2022,824,FON,Ar Condicionado,Midea,Ramon,Concluído,0,20-06-2022,20-06-2022,Sim
31-05-2022,825,GON,Ar Condicionado,Daikin,Cvg,SEM CONSERTO,0,0,06-11-2022,Não
31-05-2022,826,FON,Lavadora,Panasonic,Cancelado,,0,0,06-03-2022,Não
31-05-2022,827,FON,Ar Condicionado,Samsung,Ramon,Concluído,0,06-03-2022,06-03-2022,Sim
06-02-2022,828,GON,Lava E Seca,Midea,Ramon,Concluído,06-07-2022,06-11-2022,06-11-2022,Sim
06-02-2022,829,GON,Refrigerador,Panasonic,Cvg,Concluído,08-08-2022,27-07-2022,27-07-2022,Sim
06-03-2022,830,GB,Robo,Wap,Thiago,Concluído,06-10-2022,06-10-2022,14-06-2022,Sim
06-03-2022,831,GON,Refrigerador,Panasonic,Cvg,Concluído,13-06-2022,06-07-2022,06-07-2022,Sim
06-03-2022,832,GON,Lavadora,Panasonic,Luan,Concluído,0,06-04-2022,06-04-2022,Sim
06-03-2022,833,FB,Robo,Wap,Joao,Concluído,0,28-06-2022,30-06-2022,Sim
06-03-2022,834,FON,Refrigerador,Panasonic,Ramon,SEM CONSERTO,0,0,06-03-2022,Não
06-03-2022,835,FB,Microondas,Panasonic,Luan,Concluído,0,06-06-2022,06-09-2022,Sim
06-03-2022,836,GB,Robo,Wap,Thiago,Concluído,06-10-2022,06-10-2022,14-06-2022,Sim
06-03-2022,837,FB,Robo,Wap,Thiago/Lucas,Concluído,0,0,07-12-2022,Sim
06-03-2022,838,FB,Ar Condicionado,Daikin,Ramon,Concluído,0,18-06-2022,25-08-2022,Sim
06-03-2022,839,FB,Ar Condicionado,Daikin,Ramon,Concluído,0,18-06-2022,25-08-2022,Sim
06-03-2022,840,FON,Ar Condicionado,Carrier,Cgv,CANCELADO,0,0,05-03-2023,NÃO
06-04-2022,841,GON,Lava E Seca,Midea,Ramon,Concluído,0,14-06-2022,14-06-2022,NÃO
06-04-2022,842,FB,Robo,Wap,Patrik,Concluído,0,0,07-02-2022,Não
06-04-2022,843,GB,Micro-Ondas,Midea,Luiz,Concluído,0,06-04-2022,06-04-2022,Sim
06-04-2022,844,GB,Micro-Ondas,Midea,Luiz,Concluído,0,06-04-2022,06-04-2022,Sim
06-04-2022,845,FB,Robo,Wap,Thiago,DESCARTE,0,0,07-11-2022,Não
06-04-2022,846,GB,Robo,Wap,Thiago,SEM DEFEITO,0,0,25-06-2022,Não
06-04-2022,847,FB,Lavadora,Panasonic,Ramon/Luan,Concluído,0,06-08-2022,06-08-2022,Sim
06-04-2022,848,GB,Robo,Wap,Thiago,Concluído,0,21-06-2022,07-02-2022,Sim
06-06-2022,849,GON,Lavadora,Panasonic,Cvg,Concluído,0,06-08-2022,06-08-2022,Sim
06-06-2022,850,GS,Robo,Wap,Luiz,Concluído,0,20-06-2022,24-06-2022,Não
06-06-2022,851,GB,Robo,Wap,Thiago,Concluído,0,06-10-2022,14-06-2022,Sim
06-06-2022,852,GB,Robo,Midea,Patrick,Concluído,0,14-06-2022,20-06-2022,Sim
06-06-2022,853,GON,Lavadora,Panasonic,Ramon,PERDA DE GARANTIA,0,0,06-10-2022,NÃO
06-06-2022,854,GB,Robo,Wap,Thiago,Concluído,06-10-2022,06-10-2022,14-06-2022,Sim
06-06-2022,855,GON,Lava E Seca,Midea,Ramon,Concluído,0,27-06-2022,27-06-2022,Sim
06-07-2022,856,GON,Lava E Seca,Midea,Ramon,Concluído,0,06-08-2022,06-08-2022,Sim
06-07-2022,857,GB,Panela,Midea,Luiz,Concluído,24-06-2022,24-06-2022,07-04-2022,Sim
06-07-2022,858,FON,Ar Condicionado,Midea,Ramon,Concluído,0,15-06-2022,15-06-2022,Sim
06-07-2022,859,FB,Frigobar,Eterny,Luan,Concluído,0,13-06-2022,14-06-2022,Sim
06-07-2022,860,GB,Robo,Midea,Luiz,Concluído,0,20-06-2022,24-06-2022,Sim
06-07-2022,861,GON,Lava E Seca,Midea,Ramon,Concluído,0,06-08-2022,06-08-2022,Sim
06-07-2022,862,GON,Refrigerador,Panasonic,Ramon,Concluído,0,06-09-2022,06-09-2022,Sim
06-07-2022,863,GON,Lava E Seca,Midea,Ramon,Concluído,0,06-10-2022,06-10-2022,Sim
06-07-2022,864,FB,Aspirador,Midea,Luiz,SEM CONCERTO,0,0,29-06-2022,Não
06-07-2022,865,FB,Robo,Wap,Patrick,Concluído,0,13-06-2022,19-07-2022,Sim
06-07-2022,866,GB,Fritadeira,Midea,Luiz,Concluído,0,17-06-2022,23-06-2022,Sim
06-08-2022,867,FB,Robo,Wap,Joao,Concluído,0,21-06-2022,25-06-2022,Sim
06-08-2022,868,FB,Robo,Wap,Joao,Concluído,0,07-05-2022,07-06-2022,Sim
06-08-2022,869,FB,Panela,Midea,Luiz,SEM CONCERTO,0,07-01-2022,07-01-2022,Não
06-08-2022,870,GON,Refrigerador,Panasonic,,,0,0,0,Não
06-08-2022,871,FON,Cooktop,Midea,Cancelado,,0,0,06-09-2022,Não
06-08-2022,872,FON,Lavadora,Midea,Ramon,Concluído,0,06-10-2022,06-10-2022,Sim
06-08-2022,873,GON,Lavadora,Midea,Cvg,Concluído,0,06-11-2022,06-11-2022,Sim
06-08-2022,874,GB,Robo,Wap,Luiz,SEM DEFEITO,0,0,24-06-2022,Não
06-08-2022,875,FON,Lavadora,Panasonic,Ramon,Concluído,0,06-10-2022,06-10-2022,Sim
06-09-2022,876,GON,Lava E Seca,Midea,Ramon,Concluído,17-06-2022,18-06-2022,18-06-2022,Sim
06-09-2022,877,GON,Cooktop,Midea,Cvg,Troca,0,0,07-05-2022,Sim
06-09-2022,878,GB,Robo,Wap,Patrick,Concluído,0,13-06-2022,07-01-2022,Sim
06-09-2022,879,GON,Refrigerador,Panasonic,Luan,Concluído,0,14-06-2022,14-06-2022,Sim
06-09-2022,880,GB,Robo,Wap,Luiz,Concluído,21-06-2022,23-06-2022,07-02-2022,Sim
06-09-2022,881,FB,Robo,Wap,Joao/Thiago,Concluído,0,07-08-2022,24-08-2022,Sim
06-09-2022,882,GB,Robo,Midea,Luiz,Concluído,0,20-06-2022,22-06-2022,Sim
06-10-2022,883,GB,Lava E Seca,Midea,Ramon,SEM CONSERTO,0,0,07-06-2022,Não
06-10-2022,884,FON,Ar Condicionado,Springer,Ramon,SEM CONSERTO,0,0,15-09-2022,Não
06-10-2022,885,GB,Robo,Wap,Luiz,SEM DEFEITO,0,0,22-06-2022,NÃO
06-10-2022,886,FB,Aspirador,Midea,Luiz,Concluído,0,29-06-2022,07-05-2022,Sim
06-10-2022,887,GB,Robo,Wap,Luiz,Concluído,24-06-2022,27-06-2022,07-06-2022,Sim
06-10-2022,888,GON,Lava E Seca,Midea,Ramon,Concluído,0,06-11-2022,06-11-2022,Sim
06-10-2022,889,GS,Robo,Wap,Joao,Concluído,0,15-06-2022,23-06-2022,Sim
06-10-2022,890,GON,Lavadora,Panasonic,Ramon,Concluído,0,14-06-2022,14-06-2022,Sim
06-10-2022,891,FON,Refrigerador,Panasonic,Ramon,Concluído,0,15-06-2022,0,Sim
06-10-2022,892,FON,Refrigeradr,Panasonic,,CANCELADO,0,0,24-06-2022,NÃO
06-11-2022,893,FON,Ar Condicionado,Pilco,,CANCELADO,0,0,07-06-2022,Não
06-11-2022,894,GON,Lavadora,Panasonic,Ramon,Concluído,0,18-06-2022,18-06-2022,Sim
06-11-2022,895,GON,Lava E Seca,Midea,Cvg,Concluído,0,06-11-2022,06-11-2022,Sim
06-11-2022,896,GON,Lavadora,Panasonic,Cvg,Concluído,0,14-06-2022,14-06-2022,Sim
06-11-2022,897,GON,Lava E Seca,Midea,Ramon/Luan,Concluído,17-06-2022,18-06-2022,18-06-2022,Sim
06-11-2022,898,FB,Aquecedor,Mdea,Luz,Concluído,0,06-11-2022,06-11-2022,Sim
06-11-2022,899,FB,Microondas,Midea,Luan,Concluído,0,13-06-2022,13-06-2022,Sim
06-11-2022,900,GON,Lavadora,Panasonic,Ramon,Concluído,0,13-06-2022,13-06-2022,Sim
13-06-2022,901,FON,Refrigerador,Panasonic,,CANCELADO,0,0,15-06-2022,Não
13-06-2022,902,GB,Robo,Wap,Luiz,Concluído,0,21-06-2022,24-06-2022,Sim
13-06-2022,903,GB,Robo,Wap,Luiz,Concluído,0,22-06-2022,07-02-2022,Sim
,904,FB,Robo,,,,0,0,0,Não
13-06-2022,905,FB,Aquecedor,Midea,Luan,Concluído,0,14-06-2022,07-04-2022,Sim
14-06-2022,906,GON,Refrigerador,Panasonic,Ramon,Concluído,0,14-06-2022,14-06-2022,Sim
14-06-2022,907,FON,Lavadora,Panasonic,Ramon,Concluído,0,17-06-2022,17-06-2022,Sim
14-06-2022,908,FON,Lavadora,Panasonic,Ramon,Concluído,0,17-06-2022,17-06-2022,Sim
14-06-2022,909,FON,Lavadora,Panasonic,Luan,Concluído,0,17-06-2022,17-06-2022,Sim
14-06-2022,910,GON,Lavadora,Panasonic,Ramon,Concluído,24-06-2022,15-06-2022,15-06-2022,Sim
14-06-2022,911,FON,Ar Condicionado,Springer,Ramon,Concluído,0,07-05-2022,07-05-2022,Sim
14-06-2022,912,FON,Lavadora,Panasonic,,CANCELADO,0,0,17-06-2022,Não
14-06-2022,913,GON,Lavadora,Panasonic,Ramon,Concluído,0,17-06-2022,17-06-2022,Sim
14-06-2022,914,GON,Cooktop,Midea,,,0,0,0,Não
14-06-2022,915,FON,Lava E Seca,Midea,Luan/Ramon,Concluído,0,0,07-05-2022,Sim
14-06-2022,916,GON,Lavadora,Panasonic,Luan,Concluído,0,18-06-2022,18-06-2022,Sim
14-02-2022,917,GB,Robo,Midea,Luiz,Concluído,0,20-06-2022,25-06-2022,Sim
14-06-2022,918,GON,Lava E Seca,Midea,Ramon,Concluído,0,15-06-2022,15-06-2022,Sim
15-06-2022,919,FB,Climatizador,Midea,Luan,Concluído,0,21-06-2022,22-06-2022,Sim
15-06-2022,920,GON,Refrigerador,Panasonic,Ramon,Concluído,0,15-06-2022,15-06-2022,Sim
15-06-2022,921,GB,Fritadeira,Midea,,Concluído,27-06-2022,30-06-2022,30-06-2022,Sim
15-06-2022,922,GON,Lavadora,Panasonic,Luan,Concluído,0,18-06-2022,18-06-2022,Sim
15-06-2022,923,FB,Robo,Wap,Joao,Concluído,0,28-06-2022,07-05-2022,Sim
15-06-2022,924,GB,Microondas,Midea,Luan,SEM DEFEITO,0,0,22-06-2022,Não
15-06-2022,925,FB,Robo,Wap,Thiago,Concluído,0,07-05-2022,07-11-2022,Sim
17-06-2022,926,GS,Ar Condicionado,Samsung,Ramon,Concluído,0,23-06-2022,23-06-2022,Sim
17-06-2022,927,GB,Microondas,Midea,Luan,Concluído,0,17-06-2022,18-06-2022,Sim
17-06-2022,928,FB,Robo,Wap,João,Concluído,0,28-06-2022,29-06-2022,Sim
18-06-2022,929,GB,Robo,Wap,Thiago,Concluído,22-06-2022,23-06-2022,25-06-2022,Sim
18-06-2022,930,GB,Robo,Wap,Thiago,SEM DEFEITO,0,0,07-02-2022,Não
20-06-2022,931,GS,Refrigerador,Panasonic,Cvg,Concluído,0,28-07-2022,28-07-2022,Sim
20-06-2022,932,FON,Ar Condicionado,Carrier,Ramon,Concluído,0,22-06-2022,22-06-2022,Sim
20-06-2022,933,GS,Refrigerador,Panasonic,Ramon,Concluído,0,24-06-2022,24-06-2022,Sim
20-06-2022,934,GON,Lavadora,Panasonic,Ramon,Concluído,0,21-06-2022,21-06-2022,Sim
20-06-2022,935,GON,Refrigerador,Panasonic,Cancelado,,0,0,21-06-2022,Não
20-06-2022,936,FON,Refrigerador,Panasonic,Cvg,SEM CONSERTO,0,0,19-12-2022,NÃO
20-06-2022,937,FB,Robo,Wap,Joao,CONCLUIR,0,0,07-09-2022,Não
20-06-2022,938,FON,Refrigarador,Panasonic,,CANCELADO,0,0,23-06-2022,Não
20-06-2022,939,GB,Robo,Wap,Joao,Concluído,27-06-2022,27-06-2022,07-01-2022,Sim
20-06-2022,940,GON,Refrigerador,Panasonic,Ramon,Concluído,0,21-06-2022,21-06-2022,Sim
21-06-2022,941,FON,Lavadora,Panasonic,Ramon,Concluído,0,21-06-2022,21-06-2022,Sim
21-06-2022,942,FB,Ar Portátil,Midea,Luan,SEM DEFEITO,0,0,20-07-2022,Não
21-06-2022,943,GB,Microondas,Midea,Luiz,Concluído,0,21-06-2022,21-06-2022,Sim
21-06-2022,944,FB,Aquecedor,Midea,Luan,Concluído,0,23-06-2022,25-06-2022,Sim
21-06-2022,945,GB,Robo,Wap,Thiago,Concluído,29-06-2022,30-06-2022,07-02-2022,Sim
21-06-2022,946,GB,Robo,Wap,Thiago,Concluído,29-06-2022,29-06-2022,07-01-2022,Sim
21-06-2022,947,GON,Lavadora,Panasonic,Ramon,Concluído,0,23-06-2022,23-06-2022,Sim
21-06-2022,948,GB,Robo,Midea,Patrick,Concluído,0,07-01-2022,07-11-2022,Sim
22-06-2022,949,GON,Lavadora,Panasonic,Ramon,Concluído,0,23-06-2022,23-06-2022,Sim
22-06-2022,950,GB,Robo,Wap,Patrick,Concluído,0,27-06-2022,07-01-2022,Sim
22-06-2022,951,FB,Microondas,Panasonic,Luan,Concluído,0,07-08-2022,08-04-2022,Sim
22-06-2022,952,GON,Lavadora,Panasonic,Ramon,Concluído,0,24-06-2022,24-06-2022,Sim
22-06-2022,953,GON,Lavadora,Panasonic,Ramon,Concluído,0,23-06-2022,23-06-2022,Sim
22-06-2022,954,GON,Refrigerador,Panasonic,Cvg,Concluído,0,22-06-2022,22-06-2022,Sim
22-06-2022,955,GON,Refrigerador,Panasonic,Cvg,Concluído,0,07-01-2022,07-01-2022,Sim
22-06-2022,956,GON,Refrigerador,Panasonic,Ramon,Concluído,07-01-2022,27-06-2022,27-06-2022,Sim
22-06-2022,957,GON,Refrigerador,Panasonic,Ramon,Concluído,07-01-2022,07-06-2022,07-06-2022,Sim
22-06-2022,958,FON,Lavadora,Panasonic,Cvg,Concluído,0,23-06-2022,23-06-2022,Sim
22-06-2022,959,FON,Refrigerador,Panasonic,,CANCELADO,0,0,30-06-2022,NÃO
22-06-2022,960,GON,Lava  E Seca,Midea,Ramon,Concluído,0,28-06-2022,28-06-2022,Sim
22-06-2022,961,GON,Lava E Seca,Midea,Ramon,Concluído,0,30-06-2022,30-06-2022,Sim
22-02-2022,962,GON,Cooktop,Midea,Luan,Concluído,0,24-06-2022,24-06-2022,Não
22-06-2022,963,GON,Lavadora,Panasonic,Ramon,Concluído,0,24-06-2022,24-06-2022,Sim
22-06-2022,964,FON,Lava E Seca,Mdea,,,0,0,0,Não
23-06-2022,965,FON,Lava E Seca,Midea,Luan,Concluído,0,07-07-2022,07-09-2022,Sim
24-06-2022,966,GON,Lava E Seca,Mdiea,Cvg,Concluído,29-06-2022,14-07-2022,14-07-2022,Sim
24-06-2022,967,GB,Robo,Wap,Lucas,Concluído,29-06-2022,07-06-2022,07-11-2022,Sim
24-06-2022,968,FB,Purificador,Midea,Luiz,Concluído,0,07-07-2022,15-07-2022,Sim
24-06-2022,969,GB,Panela,Midea,Luiz,Concluído,07-11-2022,07-11-2022,18-07-2022,Sim
24-06-2022,970,GON,Refrigerador,Panasonic,Cvg/Ramon,Concluído,07-01-2022,07-11-2022,07-11-2022,Sim
25-06-2022,971,GS,Frigobar,Eterny,Luan,Concluído,0,30-06-2022,07-02-2022,Sim
25-06-2022,972,GB,Microondas,Midea,Luan,Concluído,0,29-06-2022,07-02-2022,Sim
25-06-2022,973,GB,Robo,Wap,Joao/Robson,Concluído,0,27-06-2022,07-02-2022,Sim
25-06-2022,974,GB,Robo,Wap,Joao,Concluído,29-06-2022,29-06-2022,07-11-2022,Sim
27-06-2022,975,GON,Lava E Seca,Midea,Cvg/Ramon,Concluído,07-08-2022,07-12-2022,13-07-2022,Sim
27-06-2022,976,GB,Microondas,Midea,Luan,Concluído,0,29-06-2022,07-01-2022,Sim
27-06-2022,977,GON,Lavadora,Panasonic,,,0,0,0,Não
27-06-2022,978,GON,Lava E Seca,Mdiea,Ramon,SEM DEFEITO,0,0,28-06-2022,Não
27-06-2022,979,FB,Robo,Wap,Joao,Concluído,0,15-07-2022,16-07-2022,Sim
27-06-2022,980,FON,Refrigerador,Panasonic,,,0,0,0,Não
27-06-2022,981,FB,Nootbook,Acer,Luan,Concluído,0,19-12-2022,19-12-2022,Sim
27-06-2022,982,FB,Aspirador,Midea,Lucas,DESCARTE,0,0,07-08-2022,Não
28-06-2022,983,GON,Ar Condicionado,Daikin,,,0,0,0,Não
28-06-2022,984,FON,Refrigerador,Panasonic,Ramon,Concluído,0,07-05-2022,07-05-2022,Sim
28-06-2022,985,FON,Refrigerador,Panasonic,,CANCELADO,0,0,07-06-2022,NÃO
28-06-2022,986,GON,Cooktop De Embutir,Panasonic,Cvg,PERDA DE GARANTIA,0,0,30-06-2022,NÃO
28-06-2022,987,GON,Refrigerador,Panasonic,Ramon,Concluído,0,28-06-2022,28-06-2022,Sim
28-06-2022,988,GB,Robo,Wap,Patrick,Concluído,07-05-2022,07-05-2022,07-11-2022,Sim
28-06-2022,989,FON,Refrigerador,Panasonic,Ramon,Concluído,0,07-01-2022,07-01-2022,Sim
28-06-2022,990,FON,Lavadora,Panasonic,Ramon,COCLUIDO,30-07-2022,08-02-2022,08-02-2022,Sim
28-06-2022,991,GON,Refrigerador,Panasonic,Cvg,Concluído,07-08-2022,13-07-2022,13-07-2022,Sim
28-06-2022,992,GON,Lava E Seca,Midea,Ramon,Concluído,0,30-06-2022,30-06-2022,Sim
29-06-2022,993,GON,Lavadora,,,,0,0,0,Não
29-06-2022,994,GON,Lavadora,Panasonic,Ramon,Concluído,0,29-06-2022,29-06-2022,Sim
29-06-2022,995,GON,Refrigerador,Panasonic,Ramon,Concluído,0,29-06-2022,29-06-2022,Sim
29-06-2022,996,GON,Robo,Wap,Patrick,Concluído,0,30-06-2022,18-07-2022,Sim
29-06-2022,997,FB,Robo,Wap,Joao,Concluído,0,07-06-2022,14-07-2022,Sim
29-06-2022,998,FB,Robo,Wap,Joao/Thiago,Concluído,0,14-07-2022,14-07-2022,Sim
29-06-2022,999,FON,Refrigerador,Panasonic,Ramon,Concluído,0,07-04-2022,07-04-2022,Sim
29-06-2022,1000,GON,Refrigerador,Panasonic,Ramon,Concluído,0,07-01-2022,07-01-2022,Sim
29-06-2022,1001,GON,Refrigerador,Panasonic,Cvg,Concluído,0,30-06-2022,30-06-2022,Sim
29-06-2022,1002,GON,Lava E Seca,Midea,Cvg/Ramon,Concluído,07-08-2022,07-12-2022,13-07-2022,Sim
29-06-2022,1003,GB,Micro-Ondas,Midea,,,0,0,0,Não
29-06-2022,1004,GB,Robo,Wap,Joao,Concluído,0,07-04-2022,07-06-2022,Sim
29-06-2022,1005,GB,Aspirador,Wap,Joao/Thiago,Concluído,07-06-2022,0,15-07-2022,Sim
30-06-2022,1006,GS,Refrigerador,Panasonic,Robson,SEM DEFEITO,0,0,0,NÃO
30-06-2022,1007,FON,Lava E Seca,Midea,,,0,0,0,Não
30-06-2022,1008,FON,Refrigerador,Lavadora,Cvg,Concluído,0,07-01-2022,07-01-2022,Sim
30-06-2022,1009,GB,Robo,Wap,Joao,Concluído,07-06-2022,07-07-2022,07-12-2022,Sim
30-06-2022,1010,GON,Refrigerador,Panasonic,Ramon,Concluído,0,07-01-2022,07-01-2022,Sim
30-06-2022,1011,GON,Cooktop,Panasonic,Cvg,SEM CONSERTO,0,0,07-05-2022,Não
30-06-2022,1012,GB,Robo,Midea,Joao,Concluído,0,07-05-2022,07-06-2022,Sim
30-06-2022,1013,FON,Refrigerador,Panasonic,Cvg,Concluído,0,07-01-2022,07-01-2022,Sim
30-06-2022,1014,FB,Robo,Wap,Lucas/Luiz,Concluído,0,13-07-2022,18-07-2022,Sim
30-06-2022,1015,GB,Robo,Wap,Lucas/Luiz,Concluído,07-05-2022,07-05-2022,14-07-2022,Sim
30-06-2022,1016,GB,Robo,Wap,Thiago,Concluído,0,07-05-2022,07-09-2022,Sim
07-01-2022,1017,FON,Lava E Seca,Midea,Luan/Ramon,SEM CONSERTO,0,0,21-07-2022,Não
07-01-2022,1018,GB,Micro-Ondas,Midea,Luan,Concluído,19-07-2022,29-07-2022,08-02-2022,Sim
07-01-2022,1019,GON,Lavadora,Panasonic,Cvg/Luan,Concluído,07-08-2022,19-07-2022,19-07-2022,Sim
07-01-2022,1020,FB,Robo,Midea,Joaolucas,Concluído,0,13-07-2022,08-01-2022,Sim
07-01-2022,1021,GON,Refrigerador,Panasonic,Cvg,CANCELADO,07-08-2022,0,29-07-2022,NÃO
,1022,GB,Robo,Wap,Luiz,Concluído,0,07-08-2022,07-11-2022,Sim
07-01-2022,1023,FB,Robo,Wap,Joao/Thiago,Concluído,0,07-08-2022,07-11-2022,Sim
07-01-2022,1024,GB,Robo,Wap,Luiz,Concluído,07-12-2022,13-07-2022,20-07-2022,Sim
07-01-2022,1025,GB,Microondas,Toshiba,Luan,Concluído,0,07-08-2022,13-07-2022,Sim
07-01-2022,1026,FON,Refrigerador,Panasonic,Ramon,Concluído,0,07-06-2022,07-06-2022,Sim
07-01-2022,1027,GS,Robo,Wap,Luiz,Concluído,0,07-08-2022,08-11-2022,Sim
07-01-2022,1028,FON,Lavadora,Panasonic,Ramon,Concluído,0,07-04-2022,07-04-2022,Sim
07-01-2022,1029,GON,Lavadora,Midea,Ramon,Concluído,0,07-05-2022,07-05-2022,Sim
07-01-2022,1030,GON,Refrigerador,Panasonic,Cvg,Concluído,0,07-02-2022,07-02-2022,Sim
07-04-2022,1031,FON,Refrigerador,Panasonic,,CANCELADO,0,0,07-05-2022,Não
07-01-2022,1032,GON,Robo,Wap,Joao/Thiago,Concluído,0,07-08-2022,07-11-2022,Sim
07-01-2022,1033,GS,Ar Condicionado,Midea,Ramon,Concluído,0,15-07-2022,15-07-2022,Sim
07-01-2022,1034,GON,Lava E Seca,Midea,Cvg,Concluído,0,07-04-2022,07-04-2022,Sim
07-01-2022,1035,GON,Lavadora,Mdiea,Ramon,SEM DEFEITO,0,0,07-08-2022,Não
07-02-2022,1036,GB,Robo,Wap,Luiz,Concluído,07-12-2022,13-07-2022,30-07-2022,Sim
07-02-2022,1037,GB,Robo,Wap,Luiz,Concluído,07-12-2022,13-07-2022,23-07-2022,Sim
07-02-2022,1038,GON,Frigobar,Midea,Ramon,Concluído,0,07-07-2022,07-07-2022,Sim
07-02-2022,1039,GB,Robo,Wap,Luiz,Concluído,07-12-2022,13-07-2022,08-06-2022,Sim
07-02-2022,1040,FB,Fritadeira,Midea,Luiz,COCNLUIDO,0,21-07-2022,21-07-2022,Sim
07-02-2022,1041,GON,Lava E Seca,Midea,Ramon/Cvg,Concluído,13-07-2022,16-07-2022,16-07-2022,Sim
07-02-2022,1042,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-05-2022,07-05-2022,Sim
07-04-2022,1043,FON,Refrigerador,Panasonic,Cvg,Concluído,0,16-07-2022,16-07-2022,Sim
07-04-2022,1044,GON,Lava E Seca,Midea,Cvg,SEM CONSERTO,0,0,07-04-2022,Não
07-04-2022,1045,FB,Robo,Wap,Patrick,SEM DEFEITO,0,0,16-07-2022,Não
07-04-2022,1046,FB,Robo,Wap,Patrick,Concluído,0,07-11-2022,16-07-2022,Sim
07-04-2022,1047,GB,Microondas,Midea,,,0,0,0,Não
07-04-2022,1048,FON,Refrigarador,Panasonic,Ramon,Concluído,0,07-05-2022,07-05-2022,Sim
07-04-2022,1049,FB,Panela,Midea,Luiz,Concluído,0,29-07-2022,08-06-2022,Sim
07-04-2022,1050,GON,Refrigerador,Panasonic,Ramon,Concluído,0,07-06-2022,07-06-2022,Sim
07-04-2022,1051,FON,Lavadora,Panasonic,Cvg,Concluído,0,0,07-06-2022,Sim
07-04-2022,1052,GB,Robo,Midea,Lucas/Thiago,SEM DEFEITO,0,0,08-12-2022,Não
07-04-2022,1053,GON,Refrigerador,Panasonic,Cvg,Concluído,0,07-05-2022,07-05-2022,Sim
07-04-2022,1054,GB,Panela,Midea,Luiz,Troca,16-11-2022,0,17-11-2022,Não
07-04-2022,1055,GON,Lavadora,Panasonic,Cvg,Concluído,13-07-2022,16-07-2022,16-07-2022,Sim
07-04-2022,1056,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-06-2022,07-06-2022,Sim
07-05-2022,1057,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-06-2022,07-06-2022,Sim
07-05-2022,1058,GB,Fritadeira,Midea,Luan,Concluído,0,07-05-2022,07-05-2022,Sim
07-05-2022,1059,FB,Robo,Wap,Patrick,Concluído,0,13-07-2022,19-07-2022,Sim
07-05-2022,1060,FON,Lava E Seca,Midea,,,0,0,0,Não
07-05-2022,1061,GON,Refrigerador,Panasonic,Cvg,Concluído,13-07-2022,18-07-2022,18-07-2022,Sim
07-05-2022,1062,FON,Refrigerador,Panasonic,Cvg,Concluído,0,07-05-2022,07-05-2022,Sim
07-05-2022,1063,GON,Lava E Seca,Midea,Cvg,Concluído,0,15-07-2022,15-07-2022,Sim
07-05-2022,1064,GON,Lavadora,Midea,,,0,0,0,Não
07-05-2022,1065,GS,Refrigerador,Panasonic,Cvg,Concluído,0,07-05-2022,07-05-2022,Sim
07-05-2022,1066,FB,Robo,Midea,Patrick,Concluído,0,13-07-2022,16-07-2022,Sim
07-05-2022,1067,GB,Robo,Wap,Luiz,Concluído,07-12-2022,13-07-2022,18-07-2022,Sim
07-06-2022,1068,GON,Refrigerador,Panasonic,Ramon,Concluído,0,07-06-2022,07-06-2022,Sim
07-06-2022,1069,GON,Refrigerador,Panasonic,Cvg,TROCA-LOJA,0,0,08-01-2022,NÃO
07-06-2022,1070,GB,Robo,Wap,Lucas,SEM DEFEITO,0,0,15-07-2022,Não
07-06-2022,1071,FON,Refrigerador,,,,0,0,0,Não
07-06-2022,1072,FB,Robo,Wap,Thiago,Concluído,0,14-07-2022,16-07-2022,Sim
