DATA,TIPO DE AT.,APARELHO,MARCA,TECNICO,STATUS,PEÇA RECEBIDA,PRONTO,SAÍDA,CONSERTADO?
27-06-2023,GON,Lavadora,Panasonic,0,0,0,0,0,0
27-06-2023,GB,Robo,Wap,Matheus Rosa,Concluído,06-07-2023,06-07-2023,10-07-2023,Sim
27-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,05-07-2023,07-07-2023,07-07-2023,Sim
28-06-2023,FB,Aspirador,Wap,Thiago,Sem Conserto,0,0,20-07-2023,Não
28-06-2023,GON,Refrigerador,Panasonic,0,0,0,0,0,0
28-06-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,30-06-2023,Não
28-06-2023,FB,Fritadeira,Midea,0,0,0,0,0,0
28-06-2023,FB,Panela De Pressão,Midea,Thiago,Concluído,0,20-07-2023,21-07-2023,Sim
28-06-2023,GON,Lavadora,Panasonic,0,0,0,0,0,0
28-06-2023,GON ,Refrigerador,Panasonic,Cvg,Concluído,0,05-07-2023,05-07-2023,Sim
28-06-2023,GON,Lavadora,Midea,Cvg / Robson,Concluído,0,05-07-2023,05-07-2023,Sim
29-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,07-07-2023,07-07-2023,Sim
29-06-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,24-07-2023,24-07-2023,Sim
29-06-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,04-07-2023,04-07-2023,Sim
29-06-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,19-07-2023,20-07-2023,Sim
29-06-2023,GON,Fechadura Digital,Midea,Cvg / Luiz Guilherme,Concluído,24-08-2023,25-08-2023,25-08-2023,Sim
30-06-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,05-07-2023,05-07-2023,Sim
30-06-2023,FON,Maquina De Gelo,Benmax,Cvg / Robson,Concluído,0,17-10-2023,07-11-2023,Sim
30-06-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,12-07-2023,21-07-2023,21-07-2023,Sim
30-06-2023,GB,Robo,Wap,Thiago,Sem Defeito,0,04-07-2023,13-07-2023,Sim
30-06-2023,GON,Lava E Seca,Midea,Cvg,Concluído,14-10-2023,21-07-2023,21-07-2023,Sim
30-06-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,04-07-2023,04-07-2023,Sim
30-06-2023,FB,Robo,Wap,Thiago / Matheus,Concluído,0,17-07-2023,01-08-2023,Sim
03-07-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,18-07-2023,19-07-2023,24-07-2023,Sim
03-07-2023,GB,Microondas,Panasonic,Thiago,Concluído,0,18-07-2023,20-07-2023,Sim
03-07-2023,GON,Lava E Seca,Midea,0,Cancelado,0,0,11-07-2023,Não
03-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,12-07-2023,20-07-2023,20-07-2023,Sim
03-07-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,04-07-2023,04-07-2023,Sim
30-07-2023,GB,Microondas,Toshiba,Thiago,Troca,29-08-2023,0,31-08-2023,Troca
03-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,03-07-2023,03-07-2023,Sim
03-07-2023,FON,Refrigerador,Panasonic,Cvg / Robson,Concluído,0,05-07-2023,05-07-2023,Sim
03-07-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,19-07-2023,19-07-2023,Sim
03-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,07-07-2023,07-07-2023,Sim
03-07-2023,GB,Robo,Wap,Thiago / Matheus Rosa,Concluído,06-07-2023,07-07-2023,25-07-2023,Sim
04-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,20-07-2023,01-08-2023,Sim
04-04-2023,GB,Robo,Wap,Thiago/Matheus R,Concluído,18-07-2023,20-07-2023,20-07-2023,Sim
04-07-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,0,10-07-2023,Sim
04-07-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,17-07-2023,19-07-2023,Sim
04-07-2023,GB,Microondas,Panasonic,Thiago,Concluído,19-07-2023,20-07-2023,24-07-2023,Sim
04-07-2023,FON,Lavadora,Brastemp,Luiz E Robson,Concluído,0,11-08-2023,11-08-2023,Sim
04-07-2023,FON,Robo,Wap,Thiago,Concluído,0,09-08-2023,14-08-2023,Sim
04-07-2023,GON,Ar Condicionado,Daikin,Cvg,Concluído,0,14-07-2023,14-07-2023,
0,GB,Robo,Wap,Thiago / Matheus,Concluído,11-07-2023,12-07-2023,14-07-2023,Sim
05-07-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,07-07-2023,07-07-2023,Sim
0,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,17-07-2023,11-07-2023,11-07-2023,Sim
05-07-2023,FON,Ar Condicionado,Gree,0,0,0,0,0,0
05-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,14-07-2023,14-07-2023,Sim
05-07-2023,GB,Fritadeira,Midea,0,0,0,0,0,0
05-07-2023,GB,Aspirador,Midea,0,0,0,0,0,0
05-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,07-07-2023,07-07-2023,Sim
05-07-2023,GS,Robo,Wap,Thiago,Sem Defeito,0,0,14-07-2023,Não
05-07-2023,FB,Robo,Midea,Matheus Rosa,Descarte,0,0,24-07-2023,Não
05-07-2023,GON,Robo,Panasonic,Cvg E Robson,Concluído,0,24-07-2023,24-07-2023,Sim
05-07-2023,GB,0,Wap,Thiago / Matheus Rosa,Concluído,11-07-2023,12-07-2023,18-07-2023,Sim
05-07-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,14-07-2023,17-07-2023,17-07-2023,Sim
06-07-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,10-07-2023,10-07-2023,Sim
06-07-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,10-07-2023,Não
06-07-2023,GB,Microondas,Midea,Thiago,Concluído,14-07-2023,17-07-2023,18-07-2023,Sim
06-07-2023,GON,Lava E Seca,Midea,0,Cancelado,0,0,18-07-2023,Não
06-07-2023,GON,Lavadora,Midea,Cvg,Concluído,0,10-07-2023,10-07-2023,Sim
06-07-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,10-07-2023,Não
06-07-2023,GS,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,06-10-2023,Não
06-07-2023,FB,Robo,Midea,Matheus Rosa,Concluído,0,24-08-2023,01-09-2023,Sim
06-07-2023,GB,Robo,Wap,Matheus Rosa,Concluído,18-07-2023,18-07-2023,24-07-2023,Sim
06-07-2023,FB,Robo,Wap,0,0,0,0,0,0
07-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,19-07-2023,25-08-2023,Sim
07-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,13-07-2023,13-07-2023,Sim
07-07-2023,GB,Robo,Midea,Matheus Rosa,Ressarcimento,0,0,25-09-2023,Não
07-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,12-07-2023,17-07-2023,17-07-2023,Sim
10-07-2023,FON,Refrigerador,Panasonic,0,Cancelado,0,0,10-07-2023,Não
10-07-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,10-07-2023,10-07-2023,Sim
10-07-2023,GON,Cooktop Inducao,Midea,Cvg,Concluído,0,12-07-2023,12-07-2023,Nâo
10-07-2023,GON,Refrigerador,Panasonic,Cvg E Robson,Concluído,0,11-07-2023,11-07-2023,Sim
10-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,27-07-2023,05-08-2023,05-08-2023,Sim
10-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,18-07-2023,18-07-2023,Sim
10-07-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,27-07-2023,04-08-2023,04-08-2023,Sim
10-07-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,18-07-2023,19-07-2023,19-07-2023,Sim
10-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,18-07-2023,18-07-2023,Sim
10-07-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,24-10-2023,30-10-2023,Sim
10-07-2023,GON,Lavadora,Panasonic,0,Cancelado,0,0,18-07-2023,Não
11-07-2023,FB,Aspirador,Midea,Cvg,Concluído,0,19-07-2023,25-07-2023,Sim
11-07-2023,GON,Lava Louças,Midea,Cvg,Concluído,0,12-07-2023,12-07-2023,Sim
11-07-2023,GB,Fritadeira,Midea,Thiago,Concluído,20-07-2023,21-07-2023,24-07-2023,Sim
11-07-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,0,12-07-2023,Sim
11-07-2023,GON,Lava E Seca,Midea,"Cvg, Robson E Luiz",Concluído,0,0,16-10-2023,Sim
11-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,12-07-2023,12-07-2023,Sim
12-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,12-07-2023,12-07-2023,Sim
12-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,19-07-2023,0,Sim
12-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,20-07-2023,26-07-2023,Sim
12-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
12-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
0,FB,Aspirador,Wap,Matheus Rosa,Descarte,0,0,20-07-2023,Não
12-07-2023,GON,Lavadora,Midea,0,Cancelado,0,0,17-07-2023,Não
12-07-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,21-07-2023,21-07-2023,Sim
0,GON,Robo,Wap,Matheus Rosa,Concluído,27-07-2023,28-07-2023,02-08-2023,Sim
13-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
13-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,20-07-2023,24-07-2023,Sim
13-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,21-07-2023,21-07-2023,Sim
13-07-2023,FB,Robo,Wap,Matheus Rosa,Sem Conserto,0,0,28-07-2023,Não
13-07-2023,GON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,17-07-2023,17-07-2023,Sim
13-07-2023,GON,Lava E Seca,Midea,Cvg/ Robson,Concluído,0,17-07-2023,17-07-2023,Sim
13-07-2023,GON,Lava E Seca,Midea,0,Cancelada,0,0,24-07-2023,Não
13-07-2023,GON,Lava E Seca,Midea,Cvg,Troca,12-09-2023,0,18-09-2023,Não
01-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,19-07-2023,19-07-2023,Sim
13-07-2023,GB,Robo,Wap,Matheus Rosa,Concluído,20-07-2023,21-07-2023,31-07-2023,Sim
13-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,27-07-2023,07-08-2023,07-08-2023,Sim
13-07-2023,GON,Lavadora,Panasonic,Cvg E Robson,Concluído,0,14-07-2023,14-07-2023,Sim
14-07-2023,GON,Microondas,Panasonic,Thiago,Concluído,24-07-2023,25-07-2023,27-07-2023,Sim
14-07-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,17-07-2023,17-07-2023,Sim
14-07-2023,FB,Purificador,Midea,Thiago,Concluído,0,25-07-2023,27-07-2023,Sim
14-07-2023,FON,Lavadora,Panasonic,0,0,0,0,0,0
14-07-2023,GB,Panela,Midea,Thiago,Concluído,0,20-07-2023,26-07-2023,Sim
14-07-2023,FG,Aspirador,Midea,Matheus Rosa,Concluído,0,20-07-2023,27-07-2023,Sim
14-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,20-07-2023,20-07-2023,Sim
14-07-2023,GON,Refrigerador,Panasonic,Robson E Cvg,Concluído,0,31-07-2023,31-07-2023,Sim
14-07-2023,GB,Robo,Wap,0,0,0,0,0,0
14-07-2023,GS,Ar Condicionado,Midea,0,0,0,0,0,0
17-07-2023,GON,Coifa,Midea,Cvg,Concluído,0,20-07-2023,20-07-2023,Sim
17-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,19-07-2023,20-07-2023,Sim
17-07-2023,        GB,Robo,Midea,Matheus Rosa,Concluído,24-07-2023,25-07-2023,27-07-2023,Sim
17-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,24-07-2023,08-08-2023,Sim
18-07-2023,GB,Mop Elétrico,Wap,Thiago,Concluído,27-07-2023,31-07-2023,04-08-2023,Sim
18-07-2023,GB,Fritadeira,Midea,Thiago,Concluído,24-07-2023,26-07-2023,28-07-2023,Sim
18-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,19-07-2023,19-07-2023,Sim
18-07-2023,GS,Aspirador,Midea,Thiago,Concluído,27-07-2023,28-07-2023,01-08-2023,Sim
19-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,21-07-2023,21-07-2023,Sim
19-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,26-07-2023,27-07-2023,Sim
19-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,09-08-2023,14-08-2023,21-08-2023,Sim
19-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,25-07-2023,25-07-2023,Sim
19-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,21-07-2023,21-07-2023,Sim
20-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,26-07-2023,26-07-2023,Sim
20-07-2023,GB,Robo,Wap,Matheus Rosa,Concluído,27-07-2023,28-07-2023,08-08-2023,Sim
0,GB,Microondas,Panasonic,Thiago,Concluído,0,10-08-2023,11-08-2023,Sim
20-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,25-07-2023,25-07-2023,Sim
20-07-2023,FON,Robo,Wap,Cvg,Concluído,0,26-07-2023,31-07-2023,Sim
20-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,27-07-2023,27-07-2023,Sim
21-07-2023,GON,Cooktop Indução,Midea,Cvg,Concluído,0,25-07-2023,25-07-2023,Sim
21-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,03-08-2023,05-08-2023,05-08-2023,Sim
21-07-2023,FON,Lavadora,Panasonic,Robson / Claudio,Concluído,0,31-07-2023,31-07-2023,Sim
21-07-2023,GON,Cooktop Inducao,Midea,Cvg,Concluído,0,25-07-2023,25-07-2023,Sim
24-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,28-07-2023,01-08-2023,Sim
24-07-2023,FB,Microondas,Panasonic,Thiago,Concluído,0,27-07-2023,31-07-2023,Sim
24-07-2023,GB,Aspirador,Wap,Matheus Rosa,Concluído,31-07-2023,01-08-2023,11-08-2023,Sim
24-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,28-07-2023,04-08-2023,Sim
24-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,28-07-2023,04-08-2023,Sim
24-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,24-07-2023,24-07-2023,Sim
24-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,27-07-2023,27-07-2023,Sim
24-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,02-08-2023,02-08-2023,Sim
24-07-2023,GON,Lava Louças,Midea,Cvg/Robson,Concluído,0,08-02-2024,08-02-2024,Não
24-07-2023,FB,Robo,Midea,Matheus Rosa,Sem Conserto,0,0,04-09-2023,Não
24-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,31-07-2023,11-08-2023,Sim
25-07-2023,GON,Lava E Seca,Midea,Cvg / Luiz,Concluído,0,17-08-2023,17-08-2023,Sim
25-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,25-07-2023,25-07-2023,Sim
25-07-2023,GB,Robo,Wap,Matherus Rosa,Concluído,31-07-2023,01-08-2023,10-08-2023,Sim
25-07-2023,FB ,Robo,Midea,Matheus Rosa,Sem Conserto,0,0,27-09-2023,Não
25-07-2023,GB,Robo,Midea,Matheus Rosa,Concluído,17-10-2023,19-10-2023,23-10-2023,Sim
25-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,07-08-2023,23-08-2023,23-08-2023,Sim
25-07-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,26-07-2023,26-07-2023,Sim
26-07-2023,FON,Microondas,Midea,0,Descarte,0,0,0,Não
26-07-2023,GB,Panela De Pressão,Midea,Thiago,Concluído,01-08-2023,01-08-2023,22-08-2023,Sim
27-07-2023,FON,Refrigerador,Panasonic,Cvg / Robson,Concluído,0,27-07-2023,27-07-2023,Sim
27-07-2023,FON,Lava E Seca,Midea,0,0,0,0,0,0
27-07-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,11-08-2023,14-08-2023,17-08-2023,Sim
27-07-2023,FON,Lava E Seca,Midea,Cvg / Robson,Concluído,0,07-08-2023,07-08-2023,Sim
27-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,31-08-2023,21-09-2023,Sim
27-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,31-08-2023,21-09-2023,Sim
27-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,05-09-2023,21-09-2023,Sim
27-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,28-07-2023,28-07-2023,Sim
27-07-2023,GON,Lava Louça,Midea,Cvg,Concluído,09-08-2023,10-08-2023,11-08-2023,Sim
27-07-2023,GON,Lavadora,Panasonic,Cvg / Luiz,Concluído,0,15-08-2023,15-08-2023,Sim
27-07-2023,FB,Aquecedor,Midea,Thiago/Robson,Concluído,0,23-08-2023,27-09-2023,Sim
27-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,02-08-2023,11-08-2023,Sim
27-07-2023,GON,Lavadora,Midea,Cvg,Concluído,0,03-08-2023,03-08-2023,Não
27-07-2023,GON,Lava E Seca,Midea,Cvg,Cancelado,0,0,03-08-2023,Não
27-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,28-07-2023,28-07-2023,Sim
27-07-2023,GON,Lava E Seca,Midea,Cvg E Robson,Concluído,0,01-08-2023,01-08-2023,Sim
28-07-2023,GON,Lavadora,Midea,0,0,0,0,0,0
0,GON,Lava E Seca,Midea,Cvg,Concluído,0,0,03-08-2023,Não
28-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,05-08-2023,05-08-2023,Sim
28-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,09-08-2023,09-08-2023,Não
28-07-2023,GON,Refrigerador,Panasonic,Cvg,Troca,0,0,18-08-2023,Não
28-07-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
0,FON,Lavadora,Midea,Luiz / Cvg,Concluído,0,08-08-2023,08-08-2023,Sim
28-07-2023,GON,Lava E Seca,Midea,0,0,0,0,0,0
28-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,28-07-2023,28-07-2023,Sim
28-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,14-08-2023,14-08-2023,Sim
28-07-2023,GB,Aspirador,Midea,Matheus Rosa,Concluído,0,30-07-2023,31-08-2023,Sim
28-07-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,28-07-2023,28-07-2023,Sim
28-07-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,18-08-2023,22-08-2023,Sim
28-07-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,18-08-2023,18-08-2023,Sim
31-07-2023,GON,Lavadora,Midea,0,Cancelado,0,0,31-07-2023,Não
31-07-2023,GON,Fechadura Digital,Midea,0,0,0,0,0,0
31-07-2023,GON,Lava E Seca,Midea,Cvg,Sem Defeito,0,0,03-08-2023,Não
31-07-2023,GB,Panela De Pressão,Midea,Thiago,Concluído,15-08-2023,17-08-2023,18-08-2023,Sim
31-07-2023,GON,Cooktop,Midea,Robson,Concluído,14-08-2023,16-08-2023,17-08-2023,Sim
31-07-2023,GB,Micro-Ondas,Midea,Thiago,Concluído,0,14-08-2023,17-08-2023,Sim
31-07-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,08-08-2023,08-08-2023,Sim
31-07-2023,FB,Panela De Pressão,Midea,Thiago,Concluído,0,22-08-2023,23-08-2023,Sim
30-07-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,07-08-2023,07-08-2023,Sim
31-07-2023,GB,Robo,Midea,0,Ressarcimento,0,0,11-10-2023,0
01-08-2023,FON,Lavadora,Panasonic,Cvg,Concluído,0,03-08-2023,03-08-2023,Sim
01-08-2023,GB,Robo,Wap,Thiago,Concluído,03-08-2023,03-08-2023,03-08-2023,Sim
01-08-2023,FB,Robo,Midea,Thiago,Sem Conserto,0,0,28-08-2023,Não
01-08-2023,GON,Fechadura Digital,Midea,Cvg,Concluído,09-08-2023,11-08-2023,11-08-2023,Sim
01-08-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,07-08-2023,Não
02-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,09-08-2023,09-08-2023,Sim
02-08-2023,FON,Refrigerador,Panasonic,0,0,0,0,0,0
02-08-2023,FB,Extratora,Wap,Matheus Rosa,Concluído,19-09-2023,20-09-2023,22-09-2023,Sim
02-08-2023,FB,Aquecedor,Midea,0,0,0,0,0,0
02-08-2023,GB,Robo,Midea,Matheus Rosa,Ressacimento,0,0,23-11-2023,Não
02-08-2023,FB,Robo,Midea,Matheus Rosa,Sem Concerto,0,0,0,Não
02-08-2023,GB,Robo,Midea,Matheus Rosa,Concluído,0,23-10-2023,07-11-2023,Sim
03-08-2023,GB ,Robo,Wap,Matheus Rosa,Concluído,08-08-2023,10-08-2023,11-08-2023,Sim
03-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,22-08-2023,23-08-2023,29-08-2023,Sim
03-08-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,04-08-2023,11-08-2023,Sim
03-08-2023,FON,Lava E Seca,Midea,Cvg,Concluído,0,03-08-2023,03-08-2023,Sim
03-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,22-08-2023,29-08-2023,30-08-2023,Sim
0,FB,Robo,Wap,Matheus Rosa,Concluído,0,24-08-2023,27-09-2023,Sim
04-08-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,04-08-2023,11-08-2023,Sim
04-08-2023,FB,Notebook,Dell,Robson,Concluído,0,18-08-2023,18-08-2023,Sim
04-08-2023,FON,Refrigerador,Panasonic,Luiz Guilherme,Concluído,0,04-08-2023,04-08-2023,Sim
04-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,21-08-2023,21-08-2023,Sim
04-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,0,30-08-2023,25-09-2023,Sim
04-08-2023,GB,Microondas,Midea,Thiago,Concluído,15-08-2023,17-08-2023,29-08-2023,Sim
04-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,29-08-2023,30-08-2023,01-09-2023,Sim
04-08-2023,FB,Fritadeira,Midea,Thiago,Sem Defeito,0,0,16-08-2023,Não
04-08-2023,FB,Lavadora,Panasonic,Cvg,Concluído,0,17-08-2023,17-08-2023,Sim
04-08-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,0,09-08-2023,Sim
07-08-2023,FON ,Lavadora,Panasonic,Luiz / Robson,Concluído,0,11-08-2023,11-08-2023,Sim
07-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,16-08-2023,18-08-2023,0,Sim
07-08-2023,FB,Purificador,Midea,Thiago/Robson,Concluído,0,05-10-2023,09-10-2023,Sim
07-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,16-08-2023,18-08-2023,21-08-2023,Sim
07-08-2023,GB,Extratora,Wap,Matheus Rosa,Concluído,16-08-2023,18-08-2023,18-08-2023,Sim
07-08-2023,GB,Micro-Ondas,Panasonic,Thiago,Concluído,0,17-08-2023,21-08-2023,Sim
07-08-2023,FB,Purificador,Midea,Thiago,Concluído,0,26-09-2023,26-09-2023,Sim
07-08-2023,GB,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,16-08-2023,18-08-2023,18-08-2023,Sim
07-08-2023,FB,Robo,Wap,Matheus Rosa,Concluído,0,11-08-2023,14-08-2023,Sim
07-08-2023,FB,Fritadeira,Midea,Thiago,Sem Conserto,0,0,14-08-2023,Não
07-08-2023,FB ,Robo,Midea,Matheus Rosa,Concluído,0,24-08-2023,14-09-2023,Sim
07-08-2023,GB,Extratora,Midea,Matheus Rosa,Concluído,11-08-2023,14-08-2023,24-08-2023,Sim
08-08-2023,FON,Lavadora,Panasonic,0,Cancelado,0,0,15-08-2023,Não
08-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,18-08-2023,18-08-2023,Sim
08-08-2023,GON ,Lava E Seca,Midea,Luiz Guilherme,Concluído,16-08-2023,30-08-2023,30-08-2023,Sim
08-08-2023,GON,Lava E Seca,Midea,Luiz Guilherme,Concluído,0,23-08-2023,23-08-2023,Sim
08-08-2023,GON,Refrigerador,Panasonic,Luiz E Cvg,Concluído,0,10-08-2023,10-08-2023,Sim
08-08-2023,GON,Lavadora,Panasonic,Luiz E Cvg,Concluído,0,10-08-2023,10-08-2023,Sim
08-08-2023,GON,0,0,0,0,0,0,0,0
09-08-2023,GON,Lava E Seca,Midea,Cvg,Sem Conserto,25-10-2024,0,19-01-2023,Não
09-08-2023,GON ,Lavadora,Panasonic,Liiz E Cvg,Concluído,0,10-08-2023,10-08-2023,Sim
09-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,22-09-2023,27-09-2023,27-09-2023,Sim
09-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,16-08-2023,0,0,0
09-08-2023,GON,Lavadora,Panasonic,Robson E Luiz,Concluído,0,11-08-2023,11-08-2023,Sim
09-08-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,15-08-2023,15-08-2023,Sim
09-08-2023,GON,Lava E Seca,Midea,Cvg,Concluído,0,15-08-2023,15-08-2023,Sim
09-08-2023,GON,Lava E Seca,Midea,Cvg / Luiz Guilherme,Concluído,0,16-08-2023,16-08-2023,Sim
09-08-2023,GON,Lava E Seca,Midea,Cvg,Cancelado,0,0,22-08-2023,Não
10-08-2023,GB,Robo,Wap,Matheus Rosa,Concluído,16-08-2023,18-08-2023,21-08-2023,Sim
10-08-2023,GS,Robo,Wap,Matheus Rosa,Concluído,0,21-08-2023,22-08-2023,Sim
10-08-2023,GON,Evaporadora,Daikin,Luiz Guilherme,Concluído,0,18-08-2023,18-08-2023,Sim
10-08-2023,GON ,Refrigerador,Panasonic,Luiz E Cvg,Concluído,0,10-08-2023,10-08-2023,Sim
10-08-2023,GON,Panela,Midea,Cvg / Thiago,Concluído,18-09-2023,19-09-2023,09-10-2023,Sim
11-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Troca,0,0,21-09-2023,Não
11-08-2023,GON,Refrigerador,Panasonic,Cvg,Concluído,0,21-08-2023,21-08-2023,Sim
11-08-2023,FB,Microondas,Midea,Thiago,Descarte,0,0,06-12-2023,Não
11-08-2023,GON,Refrigerador,Panasonic,Cvg E Luiz,Concluído,0,05-09-2023,05-09-2023,Sim
11-08-2023,FON,Refrigerador,Panasonic,Cvg,Concluído,0,11-08-2023,11-08-2023,Sim
11-08-2023,GON,Lavadora,Panasonic,Cvg,Concluído,0,17-08-2023,17-08-2023,Sim
11-08-2023,FON,Refrigerador,Panasonic,Cvg / Luiz,Concluído,0,15-08-2023,15-08-2023,Sim
14-08-2023,GON,Refrigerador,Panasonic,Cvg / Luiz,Concluído,0,17-08-2023,17-08-2023,Sim
