DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO,TECNICO
29-07-2021,BALCÃO,Robo,Wap,Concluido,08-04-2021,08-10-2021,17-08-2021,Sim,
29-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,23-08-2021,25-08-2021,Sim,
29-07-2021,ETICKET,Panela,Midea,Troca,00-00-0000,00-00-0000,23-09-2021,não,
29-07-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-09-2021,13-09-2021,Sim,
29-07-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,16-08-2021,19-08-2021,Sim,
29-07-2021,ETICKET,Microondas,Midea,Concluido,25-08-2021,26-08-2021,09-01-2021,Sim,
29-07-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,18-08-2021,26-08-2021,Sim,
29-07-2021,ETICKET,Fritadeira,Midea,Concluido,00-00-0000,26-08-2021,31-08-2021,Sim,
29-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,27-08-2021,09-01-2021,Sim,
29-07-2021,ETICKET,Panela,Midea,Concluido,30-08-2021,30-08-2021,09-02-2021,Sim,
29-07-2021,ETICKET,Aspirador,Midea,Concluido,21-08-2021,24-08-2021,26-08-2021,Sim,
29-07-2021,ETICKET,Robo,Midea,Sem Defeito,00-00-0000,00-00-0000,31-08-2021,não,
29-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,19-08-2021,25-08-2021,Sim,
29-07-2021,ETICKET,Aspirador,Midea,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
29-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
29-07-2021,BALCÃO,Robo,Wap,Concluido,08-05-2021,08-06-2021,08-10-2021,Sim,
29-07-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,08-03-2021,08-03-2021,Sim,
30-07-2021,ON SITE,Lavadora,Panasonic,Cancelada,00-00-0000,00-00-0000,00-00-0000,não,
30-07-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-03-2021,08-03-2021,Sim,
30-07-2021,BALCÃO,Microondas,Midea,Concluido,00-00-0000,08-03-2021,08-07-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,24-09-2021,27-09-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,24-08-2021,30-08-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,20-08-2021,23-08-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
30-07-2021,ETICKET,Microondas,Midea,Concluido,21-08-2021,23-08-2021,27-08-2021,Sim,
30-07-2021,ETICKET,Microondas,Midea,Concluido,16-09-2021,16-09-2021,23-09-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,31-08-2021,09-02-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,31-08-2021,09-01-2021,Sim,
30-07-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,19-08-2021,09-01-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,31-08-2021,09-01-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,16-08-2021,18-08-2021,25-08-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,23-08-2021,25-08-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-02-2021,09-03-2021,Sim,
30-07-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,23-08-2021,26-08-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,31-08-2021,09-01-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,01-08-2021,09-01-2021,Sim,
30-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-02-2021,09-09-2021,Sim,
30-07-2021,ETICKET,Aspirador,Midea,Concluido,25-08-2021,26-08-2021,31-08-2021,Sim,
31-07-2021,BALCÃO,Microondas,Midea,Concluido,00-00-0000,08-02-2021,08-03-2021,Sim,
31-07-2021,ON SITE,Ar Condicionado,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
31-07-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,08-03-2021,08-03-2021,Sim,
31-07-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,30-08-2021,09-01-2021,Sim,
31-07-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,30-08-2021,00-00-0000,Sim,
31-07-2021,BALCÃO,Forno Eletrico,Polishop,Concluido,00-00-0000,08-03-2021,08-04-2021,Sim,
31-07-2021,ON SITE,Ar Condicionado,Daikin,Cancelado,00-00-0000,00-00-0000,13-10-2021,não,
31-07-2021,ON SITE,Cooktop,Midea,Concluido,00-00-0000,08-04-2021,08-04-2021,Sim,
08-02-2021,BLCÃO,Robo,Wap,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-02-2021,BALCÃO,Robo,Midea,Concluido,00-00-0000,19-08-2021,30-08-2021,Sim,
07-02-2021,BALCÃO,Aspirador,Midea,Concluido,00-00-0000,20-08-2021,23-08-2021,Sim,
08-02-2021,BALCÃO,Fritadeira,Midea,Concluid,00-00-0000,08-09-2021,08-09-2021,Sim,
08-02-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,08-12-2021,14-08-2021,Sim,
08-02-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,30-08-2021,13-09-2021,Sim,
08-02-2021,ETICKET,Robo,Wap,Descarte,00-00-0000,00-00-0000,24-08-2021,não,
08-02-2021,ETICKET,Robo,Midea,Troca,00-00-0000,00-00-0000,14-12-2021,não,
08-02-2021,ETICKET,Aspirador,Midea,Concluido,21-08-2021,24-08-2021,26-08-2021,Sim,
08-02-2021,ETICKET,Microondas,Midea,Concluido,09-09-2021,09-10-2021,15-09-2021,Sim,
08-02-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,16-08-2021,19-08-2021,Sim,
08-02-2021,ETICKET,Microondas,Midea,Concluido,25-08-2021,26-08-2021,31-08-2021,Sim,
08-02-2021,ETICKET,Climatizador,Midea,Sem Defeito,00-00-0000,00-00-0000,09-02-2021,não,
08-02-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,16-08-2021,27-08-2021,Sim,
08-02-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,28-08-2021,09-01-2021,Sim,
08-02-2021,ETICKET,Microondas,Midea,Concluido,09-09-2021,09-10-2021,15-09-2021,Sim,
08-02-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,28-08-2021,31-08-2021,Sim,
08-02-2021,ON SITE,Ar-Condicionado,Daikin,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-02-2021,ON SITE,Ar Condicionado,Daikin,Concluido,00-00-0000,08-06-2021,08-06-2021,não,
08-02-2021,ON SITE,Lavadora,Panasonic,Garantia Negada,00-00-0000,00-00-0000,08-03-2021,não,
07-03-2021,,Refrigerador,Panasonic,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-03-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,08-04-2021,08-04-2021,Sim,
08-03-2021,ON SITE,Lavadora,Panasonic,Cancelado,00-00-0000,00-00-0000,08-07-2021,não,
08-03-2021,BALCÃO,Coifa,Midea,Sem Conserto,00-00-0000,00-00-0000,22-09-2022,não,
08-03-2021,ON SITE,Lava E Seca,Midea,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
08-03-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,20-08-2021,18-09-2021,Sim,
08-03-2021,ON SITE,Ar-Condicionado,Midea,Cancelado,00-00-0000,00-00-0000,17-08-2021,não,
08-03-2021,ETICKET,Microondas,Md,Concluido,00-00-0000,18-08-2021,27-08-2021,Sim,
08-03-2021,ETICKET,Aspirador,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-03-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,18-08-2021,27-08-2021,Sim,
08-03-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,20-08-2021,26-08-2021,Sim,
08-03-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,28-08-2021,31-08-2021,Sim,
08-03-2021,ETICKET,Aspirador,Mida,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
08-03-2021,ETICKET,Microondas,Midea,Concluido,21-08-2021,23-08-2021,27-08-2021,Sim,
08-03-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,20-08-2021,31-08-2021,Sim,
08-03-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,21-08-2021,24-08-2021,Sim,
08-03-2021,ON SITE,Cooktop,Panasonic,Concluido,00-00-0000,08-06-2021,08-06-2021,Sim,
08-03-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,17-08-2021,17-08-2021,Sim,
08-03-2021,ON SITE,Lava E Seca,Midea,Concluido,14-09-2021,15-09-2021,15-09-2021,Sim,
08-03-2021,ON SITE,Ar De Janela,Midea,Cancelada,00-00-0000,00-00-0000,00-00-0000,não,
08-03-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,08-05-2021,08-05-2021,Sim,
08-04-2021,BALCÃO,Purificador,Midea,Concluido,00-00-0000,08-09-2021,08-10-2021,Sim,
08-04-2021,BALCÃO,Umidificador,Elgin,Troca,00-00-0000,00-00-0000,25-08-2021,não,
08-04-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-05-2021,08-05-2021,Sim,
08-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,20-08-2021,25-08-2021,Sim,
08-04-2021,ETICKET,Panela,Midea,Sem Defeito,00-00-0000,00-00-0000,26-08-2021,não,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,23-08-2021,25-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,24-08-2021,30-08-2021,Sim,
08-04-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,16-08-2021,19-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,23-08-2021,25-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,25-08-2021,30-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,18/08/2021,00-00-0000,19-08-2021,23-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,30-08-2021,09-01-2021,Sim,
08-04-2021,ETICKET,Aspirador,Midea,Concluido,09-01-2021,09-02-2021,09-03-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-02-2021,09-09-2021,Sim,
08-04-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,20-08-2021,25-08-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,30-08-2021,09-01-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,30-08-2021,09-01-2021,Sim,
08-04-2021,ETICKET,Aspirador,Midea,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
08-04-2021,ETICKET,Robo,Midea,Concluido,21-09-2021,27-09-2021,10-07-2021,Sim,
08-04-2021,ETICKET,Robo,Midea,Sem Defeito,00-00-0000,00-00-0000,23-09-2021,não,
08-04-2021,ETICKET,Microondas,Midea,Sem Conserto,00-00-0000,00-00-0000,17-09-2021,não,
08-04-2021,ETICKET,Microondas,Midea,Concluido,17-09-2021,00-00-0000,28-09-2021,Não,
08-04-2021,ETICKET,Robo,Midea,Sem Defeito,00-00-0000,00-00-0000,09-02-2021,não,
08-04-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,31-08-2021,09-01-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,DevoluãAo,00-00-0000,00-00-0000,08-07-2021,não,
08-04-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,18-09-2021,20-09-2021,Sim,
08-04-2021,ETICKET,Robo,Wap,ConcluãDo,30-08-2021,00-00-0000,09-09-2021,Sim,
08-04-2021,BALCÃO,Robo,Wap,Concluido,08-12-2021,14-08-2021,19-08-2021,Sim,
08-04-2021,ON SITE,Refrigerador,Panasonic,Concluido,16-08-2021,20-08-2021,20-08-2021,Sim,
08-04-2021,ON SITE,Lavadora,Panasonic,Concluido,08-11-2021,08-05-2021,08-05-2021,Sim,
08-05-2021,BALCÃO,Robo,Wap,Concluido,16-08-2021,18-08-2021,23-08-2021,Sim,
08-05-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-06-2021,08-06-2021,Sim,
08-06-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,08-09-2021,08-09-2021,Sim,
08-06-2021,BALCÃO,Cookcoop,Midea,Concluido,00-00-0000,13-08-2021,16-08-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,24-08-2021,30-08-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-06-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,27-09-2021,10-07-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,09-09-2021,14-09-2021,17-09-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,13-09-2021,17-09-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,21-08-2021,26-08-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-02-2021,09-09-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-02-2021,09-03-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-01-2021,09-02-2021,Sim,
08-06-2021,ETICKET,Robo,Midea,Concluido,27-08-2021,20-09-2021,30-09-2021,Sim,
08-06-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,23-08-2021,26-08-2021,Sim,
08-06-2021,ETICKET,Robo,Midea,Concluido,30-08-2021,30-08-2021,09-02-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,16-09-2021,17-09-2021,23-09-2021,Sim,
08-06-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,28-08-2021,09-02-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
08-06-2021,ETICKET,Panela,Midea,Sem Defeito,00-00-0000,00-00-0000,09-02-2021,não,
08-06-2021,ETICKET,Panela,Midea,Concluida,09-01-2021,09-02-2021,13-09-2021,Sim,
08-06-2021,ETICKET,Fritadeira,Midea,Concluido,09-01-2021,09-10-2021,23-09-2021,Sim,
08-06-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,30-08-2021,31-08-2021,Sim,
08-06-2021,ETICKET,Microondas,Midea,Concluida,00-00-0000,30-08-2021,31-08-2021,Sim,
08-06-2021,ETICKET,Aspirador,Midea,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
08-06-2021,ETICKET,Microondas,Midea,Concluido,21-09-2021,10-01-2021,10-07-2021,Sim,
08-06-2021,ETICKET,Robo,Wap,Concluido,21-08-2021,24-08-2021,25-08-2021,Sim,
08-06-2021,BALCÃO,Robo,Wap,Descarte,29-09-2021,00-00-0000,00-00-0000,não,
08-06-2021,BALCÃO,Robo,Wap,Concluido,08-12-2021,14-08-2021,00-00-0000,Não,
08-06-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,10-06-2021,10-06-2021,Sim,
08-07-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-09-2021,08-09-2021,não,
08-07-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,08-11-2021,08-11-2021,Sim,
08-07-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,18-08-2021,18-08-2021,não,
08-07-2021,ON SITE,Lavadora,Panasonic,Cancelada,00-00-0000,00-00-0000,18-08-2021,não,
08-07-2021,ON SITE,Refrigerador,Panasonic,Cancelada,00-00-0000,00-00-0000,21-09-2021,não,
08-07-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,24-08-2021,24-08-2021,Sim,
08-09-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,08-11-2021,08-11-2021,Sim,
08-09-2021,BALCÃO,Robo,Wap,Concluido,08-12-2021,16-08-2021,21-08-2021,Sim,
08-09-2021,BALCÃO,Robo,Wap,Concluido,16-08-2021,19-08-2021,27-08-2021,Sim,
08-09-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,08-10-2021,08-10-2021,Sim,
08-09-2021,ON SITE,Ar-Condicionado,Daikin,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
08-10-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,30-08-2021,09-04-2021,Sim,
08-10-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-11-2021,08-11-2021,Sim,
08-10-2021,ON SITE,Refrigerador,Panasonic,Concluido,25-08-2021,27-08-2021,27-08-2021,Sim,
08-10-2021,BALCÃO,Aspirador,Midea,Concluido,00-00-0000,20-08-2021,26-08-2021,Sim,
08-10-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-11-2021,08-11-2021,não,
08-10-2021,ETICKET,Robo,Wap,Concluido,23-09-2021,27-09-2021,28-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,25-08-2021,28-08-2021,09-01-2021,Sim,
08-10-2021,ETICKET,Fritadeira,Midea,Concluido,00-00-0000,00-00-0000,14-09-2021,não,
08-10-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,23-08-2021,00-00-0000,Não,
08-10-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,09-01-2021,09-01-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
08-10-2021,ETICKET,Robo,Midea,Concluido,31-08-2021,31-08-2021,13-09-2021,Sim,
08-10-2021,ETICKET,Aspirador,Midea,Concluido,30-08-2021,09-01-2021,09-03-2021,Sim,
08-10-2021,ETICKET,Robo,Midea,Sem Defeito,00-00-0000,00-00-0000,09-02-2021,não,
08-10-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,17-09-2021,20-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-01-2021,09-02-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-01-2021,09-02-2021,Sim,
08-10-2021,ETICKET,Robo,Midea,Concluido,00-00-0000,17-08-2021,19-08-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,13-09-2021,14-09-2021,Sim,
08-10-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,30-08-2021,31-08-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-02-2021,09-03-2021,Sim,
08-10-2021,ETICKET,Aspirador,Midea,Concluido,31-08-2021,09-01-2021,09-03-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,21-09-2021,24-09-2021,27-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Sem Conserto,00-00-0000,00-00-0000,24-09-2021,não,
08-10-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,00-00-0000,09-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-02-2021,09-09-2021,Sim,
08-10-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
08-10-2021,ETICKET,Aspirador,Midea,Concluido,25-08-2021,26-08-2021,17-09-2021,Sim,
08-10-2021,BALCÃO,Cpu,,Concluido,00-00-0000,17-08-2021,23-08-2021,Sim,
08-10-2021,BALCÃO,Cpu,Megaware,Concluido,00-00-0000,14-08-2021,16-08-2021,Sim,
08-10-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,08-12-2021,11-06-2021,não,
08-11-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,16-08-2021,16-08-2021,Sim,
08-11-2021,ON SITE,Refrigerador,Panasonic,Sem Conserto,00-00-0000,00-00-0000,17-08-2021,não,
08-11-2021,ON SITE,Lavadora,Panasonic,Concluido,25-08-2021,16-08-2021,16-08-2021,Sim,
08-11-2021,BALCÃO,Robo,Midea,Concluido,00-00-0000,13-09-2021,13-09-2021,Sim,
08-11-2021,BALCÃO,Robo,Wap,Concluido,00-00-0000,24-08-2021,26-08-2021,Sim,
08-11-2021,BALCÃO,Aspirador,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-11-2021,ON SITE,Lava E Seca,Panasonic,Concluido,00-00-0000,17-08-2021,17-08-2021,Sim,
08-12-2021,ON SITE,Lava E Seca,Midea,Concluido,00-00-0000,08-12-2021,08-12-2021,não,
08-12-2021,BALCÃO,Ar Portatil,Midea,Sem Conserto,00-00-0000,00-00-0000,25-08-2021,não,
08-12-2021,BALCÃO,Fritadeira,Midea,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-12-2021,BALCÃO,Robo,Wap,Concluido,21-08-2021,23-08-2021,25-08-2021,Sim,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Indefinido,00-00-0000,00-00-0000,00-00-0000,Não,
08-12-2021,ON SITE,Ar Portatil,Midea,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
08-12-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,19-08-2021,19-08-2021,Sim,
08-12-2021,ON SITE,Ar Condicionado,Eletroclux,Concluido,00-00-0000,19-08-2021,19-08-2021,Sim,
08-12-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,13-08-2021,13-08-2021,não,
08-12-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,13-08-2021,13-08-2021,Sim,
08-12-2021,ON SITE,Refrigerador,Panasonic,Concluido,00-00-0000,13-08-2021,13-08-2021,Sim,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Concluido,00-00-0000,18-08-2021,18-08-2021,não,
08-12-2021,ON SITE,Ar Condicionado,Daikin,Concluido,00-00-0000,24-08-2021,24-08-2021,não,
08-12-2021,ON SITE,Ar Condicionado,Midea,Concluido,00-00-0000,18-08-2021,18-08-2021,Sim,
08-12-2021,ON SITE,Cooktop,Midea,Concluido,09-01-2021,09-09-2021,14-09-2021,Sim,
13-08-2021,ON SITE,Lavadora,Panasonic,Concluido,00-00-0000,16-08-2021,16-08-2021,Sim,
13-08-2021,ON SITE,Ar-Condicionado,Daikin,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
13-08-2021,ON SITE,Ar-Condicionado,Daikin,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
13-08-2021,ON SITE,Ar-Condicionado,Daikin,Cancelado,00-00-0000,00-00-0000,25-08-2021,não,
13-08-2021,ETICKET,Fritadeira,Midea,Troca,00-00-0000,00-00-0000,11-09-2021,não,
13-08-2021,ETICKET,Robo,Wap,Sem Defeito,00-00-0000,00-00-0000,30-08-2021,não,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,15-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,31-08-2021,09-02-2021,09-03-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,15-09-2021,16-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,29-09-2021,30-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,DevoluãAo,00-00-0000,00-00-0000,00-00-0000,Não,
13-08-2021,ETICKET,Robo,Wap,Concluido,30-08-2021,09-02-2021,09-03-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,00-00-0000,16-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,13-09-2021,14-09-2021,Sim,
13-08-2021,ETICKET,Aspirador,Midea,Concluido,09-01-2021,09-02-2021,09-03-2021,Sim,
13-08-2021,ETICKET,Panela,Midea,Sem Defeito,00-00-0000,00-00-0000,09-02-2021,não,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,30-08-2021,31-08-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,28-08-2021,09-01-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,20-09-2021,22-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,13-09-2021,16-09-2021,Sim,
13-08-2021,ETICKET,Fritadeira,Midea,Troca,14-09-2021,00-00-0000,28-09-2021,não,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,30-08-2021,31-08-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Sem Conserto,00-00-0000,00-00-0000,24-09-2021,não,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,24-08-2021,26-08-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,00-00-0000,31-08-2021,09-01-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,16-09-2021,Sim,
13-08-2021,ETICKET,Aspirador,Midea,Concluido,00-00-0000,24-09-2021,29-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,15-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,13-09-2021,16-09-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Concluido,14-09-2021,27-09-2021,29-09-2021,Sim,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,09-09-2021,30-09-2021,Sim,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,31-08-2021,09-02-2021,Sim,
13-08-2021,ETICKET,Microondas,Midea,Concluido,00-00-0000,10-01-2021,10-06-2021,Sim,
13-08-2021,ETICKET,Robo,Wap,Sem Defeito,00-00-0000,00-00-0000,23-09-2021,Não,
13-08-2021,ETICKET,Robo,Wap,Concluido,09-09-2021,14-09-2021,15-09-2021,Sim,
13-08-2021,ETICKET,Aspirador,Midea,Concluido,09-01-2021,09-02-2021,09-03-2021,Sim,
