DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO,TECNICO,TEMPO_CONSERTO,MES_ANO
10/07/2023,GON,Lava E Seca,Midea,Concluído,2023-07-27,2023-08-04,04/08/2023,sim,CVG / ROBSON,8,2023-07
10/07/2023,GON,Lava E Seca,Midea,Concluído,2023-07-18,2023-07-19,19/07/2023,sim,CVG / ROBSON,1,2023-07
10/07/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-24,30/10/2023,sim,MATHEUS ROSA,7,2023-10
11/07/2023,GB,Fritadeira,Midea,Concluído,2023-07-20,2023-07-21,24/07/2023,sim,THIAGO,1,2023-07
,GON,Robo,Wap,Concluído,2023-07-27,2023-07-28,02/08/2023,sim,MATHEUS ROSA,1,2023-07
13/07/2023,GB,Robo,Wap,Concluído,2023-07-20,2023-07-21,31/07/2023,sim,MATHEUS ROSA,1,2023-07
13/07/2023,GON,Refrigerador,Panasonic,Concluído,2023-07-27,2023-08-07,07/08/2023,sim,CVG,11,2023-07
14/07/2023,GON,Microondas,Panasonic,Concluído,2023-07-24,2023-07-25,27/07/2023,sim,THIAGO,1,2023-07
17/07/2023,        GB,Robo,Midea,Concluído,2023-07-24,2023-07-25,27/07/2023,sim,MATHEUS ROSA,1,2023-07
18/07/2023,GB,Mop Elétrico,Wap,Concluído,2023-07-27,2023-07-31,04/08/2023,sim,THIAGO,4,2023-07
18/07/2023,GB,Fritadeira,Midea,Concluído,2023-07-24,2023-07-26,28/07/2023,sim,THIAGO,2,2023-07
18/07/2023,GS,Aspirador,Midea,Concluído,2023-07-27,2023-07-28,01/08/2023,sim,THIAGO,1,2023-07
19/07/2023,GON,Lavadora,Panasonic,Concluído,2023-08-09,2023-08-14,21/08/2023,sim,CVG,5,2023-08
20/07/2023,GB,Robo,Wap,Concluído,2023-07-27,2023-07-28,08/08/2023,sim,MATHEUS ROSA,1,2023-07
21/07/2023,GON,Refrigerador,Panasonic,Concluído,2023-08-03,2023-08-05,05/08/2023,sim,CVG,2,2023-08
24/07/2023,GB,Aspirador,Wap,Concluído,2023-07-31,2023-08-01,11/08/2023,sim,MATHEUS ROSA,1,2023-07
25/07/2023,GB,Robo,Wap,Concluído,2023-07-31,2023-08-01,10/08/2023,sim,MATHERUS ROSA,1,2023-07
25/07/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-19,23/10/2023,sim,MATHEUS ROSA,2,2023-10
25/07/2023,GON,Refrigerador,Panasonic,Concluído,2023-08-07,2023-08-23,23/08/2023,sim,CVG,16,2023-08
26/07/2023,GB,Panela De Pressão,Midea,Concluído,2023-08-01,2023-08-01,22/08/2023,sim,THIAGO,0,2023-08
27/07/2023,GB,Micro-Ondas,Midea,Concluído,2023-08-11,2023-08-14,17/08/2023,sim,THIAGO,3,2023-08
27/07/2023,GON,Lava Louça,Midea,Concluído,2023-08-09,2023-08-10,11/08/2023,sim,CVG,1,2023-08
31/07/2023,GB,Panela De Pressão,Midea,Concluído,2023-08-15,2023-08-17,18/08/2023,sim,THIAGO,2,2023-08
31/07/2023,GON,Cooktop,Midea,Concluído,2023-08-14,2023-08-16,17/08/2023,sim,ROBSON,2,2023-08
01/08/2023,GB,Robo,Wap,Concluído,2023-08-03,2023-08-03,03/08/2023,sim,THIAGO,0,2023-08
01/08/2023,GON,Fechadura Digital,Midea,Concluído,2023-08-09,2023-08-11,11/08/2023,sim,CVG,2,2023-08
02/08/2023,FB,Extratora,Wap,Concluído,2023-09-19,2023-09-20,22/09/2023,sim,MATHEUS ROSA,1,2023-09
03/08/2023,GB ,Robo,Wap,Concluído,2023-08-08,2023-08-10,11/08/2023,sim,MATHEUS ROSA,2,2023-08
03/08/2023,GB,Robo,Wap,Concluído,2023-08-22,2023-08-23,29/08/2023,sim,MATHEUS ROSA,1,2023-08
03/08/2023,GB,Robo,Wap,Concluído,2023-08-22,2023-08-29,30/08/2023,sim,MATHEUS ROSA,7,2023-08
04/08/2023,GB,Microondas,Midea,Concluído,2023-08-15,2023-08-17,29/08/2023,sim,THIAGO,2,2023-08
04/08/2023,GB,Robo,Wap,Concluído,2023-08-29,2023-08-30,01/09/2023,sim,MATHEUS ROSA,1,2023-08
07/08/2023,GB,Robo,Wap,Concluído,2023-08-16,2023-08-18,,sim,MATHEUS ROSA,2,2023-08
07/08/2023,GB,Robo,Wap,Concluído,2023-08-16,2023-08-18,21/08/2023,sim,MATHEUS ROSA,2,2023-08
07/08/2023,GB,Extratora,Wap,Concluído,2023-08-16,2023-08-18,18/08/2023,sim,MATHEUS ROSA,2,2023-08
07/08/2023,GB,Lava E Seca,Midea,Concluído,2023-08-16,2023-08-18,18/08/2023,sim,CVG / LUIZ GUILHERME,2,2023-08
07/08/2023,GB,Extratora,Midea,Concluído,2023-08-11,2023-08-14,24/08/2023,sim,MATHEUS ROSA,3,2023-08
08/08/2023,GON ,Lava E Seca,Midea,Concluído,2023-08-16,2023-08-30,30/08/2023,sim,LUIZ GUILHERME,14,2023-08
09/08/2023,GON,Lava E Seca,Midea,Concluído,2023-09-22,2023-09-27,27/09/2023,sim,CVG / LUIZ GUILHERME,5,2023-09
10/08/2023,GB,Robo,Wap,Concluído,2023-08-16,2023-08-18,21/08/2023,sim,MATHEUS ROSA,2,2023-08
10/08/2023,GON,Panela,Midea,Concluído,2023-09-18,2023-09-19,09/10/2023,sim,CVG / THIAGO,1,2023-09
14/08/2023,GON,Lava E Seca,Midea,Concluído,2023-08-23,2023-08-28,28/08/2023,sim,CVG,5,2023-08
15/08/2023,GB,Aspirador,Midea,Concluído,2023-08-18,2023-08-21,24/08/2023,sim,MATHEUS ROSA,3,2023-08
15/08/2023,GON,Lava E Seca,Midea,Concluído,2023-09-22,2023-09-27,27/09/2023,sim,CVG / LUIZ GUILHERME,5,2023-09
15/08/2023,GB,Aspirador,Wap,Concluído,2023-08-25,2023-08-28,28/08/2023,sim,THIAGO,3,2023-08
16/08/2023,GB,Aspirador,Wap,Concluído,2023-08-15,2023-08-17,18/08/2023,sim,THIAGO,2,2023-08
16/08/2023,GB,Aspirador,Wap,Concluído,2023-08-28,2023-08-30,05/09/2023,sim,THIAGO/MATHEUS,2,2023-08
21/08/2023,GON,Evaporadora,Daikin,Concluído,2023-08-28,2023-09-13,13/09/2023,sim,LUIZ GUILHERME,16,2023-08
22/08/2023,GB,Aspirador,Wap,Concluído,2023-09-01,2023-09-01,12/09/2023,sim,MATHEUS ROSA,0,2023-09
23/08/2023,GON,Lava E Seca,Midea,Concluído,2023-09-15,2023-09-18,18/09/2023,sim,ROBSON / CVG / LUIZ,3,2023-09
24/08/2023,GB,Aspirador,Wap,Concluído,2023-08-29,2023-08-30,01/09/2023,sim,MATHEUS ROSA,1,2023-08
24/08/2023,GB,Microondas,Panasonic,Concluído,2023-08-31,2023-09-04,12/09/2023,sim,THIAGO,4,2023-08
25/08/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-18,10/11/2023,sim,MATHEUS ROSA,1,2023-10
25/08/2023,GB,Robo,Wap,Concluído,2023-08-30,2023-08-31,27/09/2023,sim,MATHEUS ROSA,1,2023-08
25/08/2023,GB,Robo,Wap,Concluído,2023-09-06,2023-09-11,12/09/2023,sim,THIAGO,5,2023-09
28/08/2023,GON,Refrigerador,Panasonic,Concluído,2023-09-11,2023-10-02,02/10/2023,sim,CVG/LUIZ GUILHERME,21,2023-09
29/08/2023,GB,Aspirador,Wap,Concluído,2023-09-06,2023-09-11,20/09/2023,sim,THIAGO,5,2023-09
29/08/2023,GB,Aspirador,Wap,Concluído,2023-09-11,2023-09-12,19/09/2023,sim,THIAGO,1,2023-09
29/08/2023,GB,Microondas,Midea,Concluído,2023-09-06,2023-09-11,14/09/2023,sim,THIAGO,5,2023-09
29/08/2023,GB,Microondas,Panasonic,Concluído,2023-09-11,2023-09-12,13/09/2023,sim,THIAGO,1,2023-09
30/08/2023,GON,Lava E Seca,Midea,Concluído,2023-09-11,2023-09-14,14/09/2023,sim,CVG / LUIZ GUILHERME,3,2023-09
30/08/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-23,24/10/2023,sim,MATHEUS ROSA,6,2023-10
30/08/2023,GB,Micro Ondas,Midea,Concluído,2023-09-06,2023-09-11,13/09/2023,sim,THIAGO,5,2023-09
,GON,Micro-Ondas,Midea,Concluído,2023-09-26,2023-09-29,03/10/2023,sim,THIAGO,3,2023-09
01/09/2023,GON,Refrigerador,Midea,Concluído,2023-09-29,2023-10-02,03/10/2023,sim,LUIZ GUILHERME / CVG,3,2023-09
04/09/2023,GB,Robo,Wap,Concluído,2023-09-11,2023-09-12,21/09/2023,sim,MATHEUS ROSA,1,2023-09
04/09/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-20,24/10/2023,sim,MATHEU ROSA,3,2023-10
04/09/2023,GB,Panela De Pressão,Midea,Concluído,2023-09-11,2023-09-12,15/09/2023,sim,THIAGO,1,2023-09
04/09/2023,GON,Lava E Seca,Midea,Concluído,2023-09-11,2023-09-14,14/09/2023,sim,LUIZ GUILHERME,3,2023-09
12/09/2023,GB,Robo,Midea,Concluído,2023-10-17,2023-10-24,24/10/2023,sim,MATHEUS ROSA,7,2023-10
13/09/2023,GON,Lava Louça,Midea,Concluído,2023-09-29,2023-10-02,02/10/2023,sim,LUIZ GUILHERME,3,2023-09
14/09/2023,GB,Robo,Wap,Concluído,2023-09-22,2023-09-26,02/10/2023,sim,MATHEUS ROSA,4,2023-09
14/09/2023,GB,Fritadeira,Midea,Concluído,2023-09-26,2023-10-05,20/10/2023,sim,THIAGO,9,2023-09
15/09/2023,GB,Aspirador,Wap,Concluído,2023-09-26,2023-09-29,04/10/2023,sim,THIAGO/MATHEUS,3,2023-09
18/09/2023,GON,Lavadora,Panasonic,Concluído,2023-09-29,2023-10-07,07/10/2023,sim,CVG,8,2023-09
19/09/2023,GON,Climatizador,Midea,Concluído,2023-09-29,2023-10-02,03/10/2023,sim,THIAGO,3,2023-09
19/09/2023,GON,Lava E Seca,Midea,Concluído,2023-10-17,2023-10-20,20/10/2023,sim,CVG / LUIZ GUILHERME,3,2023-10
22/09/2023,GB,Robo,Midea,Concluído,2023-09-29,2023-10-02,04/10/2023,sim,MATHEUS ROSA,3,2023-09
25/09/2023,GB,Aspirador,Midea,Concluído,2023-09-29,2023-10-02,16/10/2023,sim,MATHEUS ROSA,3,2023-09
25/09/2023,GB,Aspirador,Midea,Concluído,2023-09-29,2023-10-02,03/10/2023,sim,MATHEUS ROSA,3,2023-09
25/09/2023,GB,Robo,Wap,Concluído,2023-10-02,2023-10-04,06/10/2023,sim,MATHEUS ROSA,2,2023-10
25/09/2023,GB,Aspirador,Wap,Concluído,2023-10-02,2023-10-04,09/10/2023,sim,MATHEUS ROSA,2,2023-10
26/09/2023,GON,Lava E Seca,Midea,Concluído,2023-10-10,2023-10-16,16/10/2023,sim,LUIZ GUILHERME,6,2023-10
26/09/2023,GB,Micro-Ondas,Midea,Concluído,2023-10-06,2023-10-09,17/10/2023,sim,THIAGO,3,2023-10
26/09/2023,GB,Micro-Ondas,Midea,Concluído,2023-10-06,2023-10-09,17/01/2023,sim,THIAGO,3,2023-10
27/09/2023,GB,Panela De Pressao,Midea,Concluído,2023-10-09,2023-10-10,18/10/2023,sim,THIAGO,1,2023-10
29/09/2023,GB,Robo,Wap,Concluído,2023-10-17,2023-10-18,29/11/2023,sim,MATHEUS ROSA,1,2023-10
03/10/2023,GON,Lavadora,Panasonic,Concluído,2023-10-23,2023-10-27,27/10/2023,sim,LUIZ/CVG,4,2023-10
03/10/2023,GB,Aspirador,Wap,Concluído,2023-10-17,2023-10-18,30/10/2023,sim,MATHEUS ROSA,1,2023-10
03/10/2023,GON,Frigobar,Midea,Concluído,2023-10-18,2023-10-27,27/10/2023,sim,LUIZ GUILHERME,9,2023-10
04/10/2023,GON,Lavadora,Panasonic,Concluído,2023-10-17,2023-10-18,18/10/2023,sim,LUIZ/CVG/ROBSON,1,2023-10
06/10/2023,GB,Robo,Wap,Concluído,2023-10-17,2023-10-18,25/10/2023,sim,MATHEUS ROSA,1,2023-10
09/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-10-20,2023-10-24,24/10/2023,sim,CVG,4,2023-10
09/10/2023,GB,Aspirador,Midea,Concluído,2023-10-18,2023-10-20,23/10/2023,sim,MATHEUS ROSA,2,2023-10
09/10/2023,GON,Fechadura Digital,Midea,Concluído,2023-11-16,2023-11-24,24/11/2023,sim,CVG / ROBSON / LUIZ,8,2023-11
09/10/2023,GON,Lava E Seca,Midea,Concluído,2023-10-24,2023-10-30,30/10/2023,sim,LUIZ GUILHERME / CVG,6,2023-10
09/10/2023,GB,Robo,Midea,Concluído,2023-11-01,2023-11-07,10/11/2023,sim,MATHEUS ROSA,6,2023-11
11/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-10,2023-12-01,01/12/2023,sim,CVG/ROBSON,21,2023-11
16/10/2023,GB,Micro Ondas,Midea,Concluído,2023-10-24,2023-10-27,07/11/2023,sim,THIAGO,3,2023-10
16/10/2023,GB,Robo,Wap,Concluído,2023-10-18,2023-10-20,23/10/2023,sim,MATHEUS ROSA,2,2023-10
16/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-10,2023-11-14,16/11/2023,sim,CVG/LUIZ,4,2023-11
16/10/2023,GB,Robo,Wap,Concluído,2023-10-20,2023-10-23,24/10/2023,sim,MATHEUS ROSA,3,2023-10
17/10/2023,GB,Aspirador,Wap,Concluído,2023-10-20,2023-10-23,31/10/2023,sim,THIAGO,3,2023-10
17/10/2023,GON,Lava E Seca,Midea,Concluído,2023-11-03,2023-11-07,07/11/2023,sim,LUIZ GUILHERME,4,2023-11
17/10/2023,GON,Lava E Seca,Midea,Concluído,2023-10-25,2023-10-27,27/10/2023,sim,LUIZ GUILHERME,2,2023-10
17/10/2023,GB,Robo,Midea,Concluído,2023-12-05,2023-12-05,06/12/2023,sim,MATHEUS ROSA,0,2023-12
17/10/2023,GB,Fritadeira,Midea,Concluído,2023-10-25,2023-10-26,08/11/2023,sim,THIAGO,1,2023-10
17/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-10-30,2023-11-01,01/11/2023,sim,CVG,2,2023-10
18/10/2023,GB,Aspirador,Wap,Concluído,2023-10-25,2023-10-25,22/11/2023,sim,MATHEUS ROSA,0,2023-10
19/10/2023,GON,Cooktop,Midea,Concluído,2023-11-06,2023-11-14,14/11/2023,sim,ROBSON / CVG,8,2023-11
20/10/2023,GON,Lavadora,Panasonic,Concluído,2023-10-27,2023-11-01,01/11/2023,sim,LUIZ,5,2023-10
23/10/2023,GON,Lavadora,Panasonic,Concluído,2023-11-10,2023-11-17,17/11/2023,sim,LUIZ/ROBSON/CVG,7,2023-11
23/10/2023,GON,Lavadora,Panasonic,Concluído,2023-11-01,2023-11-13,13/11/2023,sim,LUIZ,12,2023-11
23/10/2023,GB,Robo,Wap,Concluído,2023-10-27,2023-10-30,03/11/2023,sim,THIAGO/MATHEUS,3,2023-10
24/10/2023,GB,Robo,Midea,Concluído,2023-11-17,2023-11-22,23/11/2023,sim,THIAGO,5,2023-11
24/10/2023,GB,Robo,Wap,Concluído,2023-10-27,2023-10-30,06/11/2023,sim,MATHEUS ROSA,3,2023-10
24/10/2023,GB,Robo,Wap,Concluído,2023-10-31,2023-10-31,03/11/2023,sim,MATHEUS ROSA,0,2023-10
25/10/2023,GON ,Lava Louça,Midea,Concluído,2023-11-08,2023-11-14,14/11/2023,sim,ROBSON / CVG,6,2023-11
25/10/2023,GB,Micro-Ondas,Midea,Concluído,2023-11-01,2023-11-07,10/11/2023,sim,THIAGO,6,2023-11
27/10/2023,GON,Lavadora,Panasonic,Concluído,2023-11-10,2023-11-17,17/11/2023,sim,CVG/ROBSON,7,2023-11
27/10/2023,GB,Micro-Ondas,Midea,Concluído,2023-11-08,2023-11-09,14/11/2023,sim,THIAGO,1,2023-11
30/10/2023,FON,Refrigerador,Panasonic,Concluído,2023-11-09,2023-11-17,17/11/2023,sim,CVG/ROBSON,8,2023-11
30/10/2023,GON,Lavadora,Panasonic,Concluído,2023-11-10,2023-11-17,17/11/2023,sim,CVG/ROBSON/LUIZ,7,2023-11
30/10/2023,GB,Aspirador,Wap,Concluído,2023-11-06,2023-11-09,10/11/2023,sim,MATHEUS ROSA,3,2023-11
30/10/2023,GB,Micro-Ondas,Midea,Concluído,2023-11-21,2023-11-23,07/12/2023,sim,THIAGO,2,2023-11
30/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-10,2023-12-01,01/12/2023,sim,CVG/ROBSON,21,2023-11
31/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-24,2023-11-29,29/11/2023,sim,CVG/ROBSON,5,2023-11
01/11/2023,GON,Lavadora,Panasonic,Concluído,2023-11-10,2023-11-16,16/11/2023,sim,CVG/LUIZ,6,2023-11
01/11/2023,GB,Robo,Midea,Concluído,2023-11-28,2023-11-30,11/12/2023,sim,THIAGO,2,2023-11
03/11/2023,GB,Robo,Midea,Concluído,2023-11-22,2023-11-23,12/12/2023,sim,MATHEUS ROSA,1,2023-11
06/11/2023,GON,Lava E Seca,Midea,Concluído,2023-11-30,2023-12-06,06/12/2023,sim,CVG / LUIZ GUILHERME,6,2023-11
06/11/2023,GB,Robo,Midea,Concluído,2023-11-22,2023-11-24,29/11/2023,sim,THIAGO,2,2023-11
06/10/2023,GB,Robo,Midea,Concluído,2023-11-22,2023-11-24,05/12/2023,sim,THIAGO,2,2023-11
07/11/2023,GON ,Robo,Wap,Concluído,2023-11-13,2023-11-16,21/11/2023,sim,MATHEUS ROSA,3,2023-11
07/11/2023,GB,Fritadeira,Midea,Concluído,2023-11-14,2023-11-16,22/11/2023,sim,THIAGO,2,2023-11
07/11/2023,GB,Micro Ondas,Midea,Concluído,2023-11-22,2023-11-29,01/12/2023,sim,THIAGO,7,2023-11
08/11/2023,GB,Micro Ondas,Midea,Concluído,2023-11-17,2023-11-21,24/11/2023,sim,THIAGO,4,2023-11
08/11/2023,GB,Micro Ondas,Midea,Concluído,2023-11-17,2023-11-21,24/11/2023,sim,THIAGO,4,2023-11
08/11/2023,GON,Frigobar,Midea,Concluído,2023-11-17,2023-11-24,24/11/2023,sim,LUIZ / CVG/ROBSON,7,2023-11
09/10/2023,GON,Lava E Seca,Midea,Concluído,2023-12-12,2024-01-04,04/01/2024,sim,LUIZ,23,2023-12
10/11/2023,GB,Micro-Ondas,Midea,Concluído,2023-11-22,2023-11-28,01/12/2023,sim,THIAGO,6,2023-11
10/11/2023,GON,Micro-Ondas,Midea,Concluído,2023-11-22,2023-11-28,01/12/2023,sim,THIAGO,6,2023-11
10/11/2023,GB,Extratora,Wap,Concluído,2023-11-24,2023-11-24,28/11/2023,sim,MATHEUS ROSA,0,2023-11
13/11/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-27,2023-12-02,02/12/2023,sim,CVG,5,2023-11
13/11/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-27,2023-12-01,01/12/2023,sim,CVG/ROBSON,4,2023-11
13/11/2023,GON,Lava E Seca,Midea,Concluído,2023-11-30,2023-12-12,12/12/2023,sim,LUIZ GUILHERME,12,2023-11
14/11/2023,GB,Robo,Midea,Concluído,2023-12-08,2023-12-12,13/12/2023,sim,MATHEUS ROSA,4,2023-12
17/11/2023,GON,Refrigerador,Panasonic,Concluído,2023-12-26,2024-01-04,04/01/2024,sim,CVG/LUIZ,9,2023-12
17/10/2023,GON,Refrigerador,Panasonic,Concluído,2023-11-29,2023-12-01,01/12/2023,sim,CVG/ROBSON,2,2023-11
17/11/2023,GON,Panela De Pressão,Midea,Concluído,2023-11-30,2023-12-04,06/12/2023,sim,THIAGO,4,2023-11
17/11/2023,GB,Robo,Midea,Concluído,2023-11-30,2023-12-01,08/12/2023,sim,MATHEUS R,1,2023-11
20/11/2023,GB,Robo,Wap,Concluído,2023-11-28,2023-11-28,01/12/2023,sim,MATHEUS ROSA,0,2023-11
21/11/2023,FON,Lavadora,Panasonic,Concluído,2023-11-29,2023-12-06,06/12/2023,sim,CVG / LUIZ / ROBSON,7,2023-11
21/11/2023,GON,Lava E Seca,Midea,Concluído,2023-12-08,2023-12-21,22/12/2023,sim,CVG/ROBSON/LUIZ,13,2023-12
22/11/2023,GB,Robo,Wap,Concluído,2023-11-28,2023-11-29,06/12/2023,sim,MATHEUS ROSA,1,2023-11
23/11/2023,GON ,Lava E Seca,Midea,Concluído,2023-12-18,2023-12-29,29/12/2023,sim,LUIZ/ROBSON/CVG,11,2023-12
24/11/2023,GB,Robo,Wap,Concluído,2023-12-01,2023-12-13,20/12/2023,sim,MATHEUS ROSA,12,2023-12
24/11/2023,GON,Refrigerador,Panasonic,Concluído,2023-12-11,2023-12-21,21/12/2023,sim,CVG/ROBSON,10,2023-12
24/11/2023,GON,Micro-Ondas,Panasonic,Concluído,2023-12-11,2023-12-12,20/12/2023,sim,THIAGO,1,2023-12
27/11/2023,GON,Robo,Wap,Concluído,2023-12-01,2023-12-01,06/12/2023,sim,MATHEUS ROSA,0,2023-12
27/11/2023,GON,Climatizador,Midea,Concluído,2023-12-08,2023-12-20,17/01/2023,sim,THIAGO,12,2023-12
28/11/2023,GB,Robo,Wap,Concluído,2023-12-01,2023-12-04,06/12/2023,sim,MATHEUS ROSA,3,2023-12
29/11/2023,GON,Lava E Seca,Midea,Concluído,2023-12-12,2023-12-18,18/12/2023,sim,LUIZ,6,2023-12
29/11/2023,GB,Aspirador,Wap,Concluído,2023-12-07,2023-12-12,14/12/2023,sim,MATHEUS R,5,2023-12
30/11/2023,GON,Lava E Seca,Midea,Concluído,2023-12-12,2024-01-04,04/01/2024,sim,LUIZ GUILHERME,23,2023-12
30/11/2023,GB,Robo,Wap,Concluído,2023-12-07,2023-12-11,13/12/2023,sim,MATHEUS R,4,2023-12
30/11/2023,GON ,Lava E Seca,Midea,Concluído,2023-12-12,2023-12-28,28/12/2023,sim,LUIZ GUILHERME,16,2023-12
30/11/2023,GON ,Fechadura Digital,Midea,Concluído,2024-01-26,2024-02-01,01/02/2024,sim,LUIZ,6,2024-01
01/12/2023,GB,Refrigerador,Panasonic,Concluído,2023-01-02,2024-01-04,05/01/2024,sim,LUIZ/CVG,367,2023-01
04/12/2023,GON,Refrigerador,Panasonic,Concluído,2024-01-10,2024-01-15,15/01/2024,sim,CVG/ROBSON,5,2024-01
04/11/2023,GON,Lavadora,Panasonic,Concluído,2023-12-26,2023-12-29,29/12/2023,sim,LUIZ/CVG,3,2023-12
04/11/2023,GB ,Robo,Wap,Concluído,2023-12-13,2023-12-13,17/01/2024,sim,MATHEUS ROSA,0,2023-12
05/10/2023,GON,Lava E Seca,Midea,Concluído,2023-12-19,2023-12-27,27/12/2023,sim,LUIZ GUILHERME,8,2023-12
05/10/2023,GB,Micro-Ondas,Midea,Concluído,2023-12-12,2023-12-14,15/12/2023,sim,THIAGO,2,2023-12
07/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,26/12/2023,sim,MATHEUS ROSA,1,2023-12
07/12/2023,GON,Refrigerador,Midea,Concluído,2024-01-11,2024-01-13,15/01/2024,sim,CVG/ROBSON,2,2024-01
08/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,22/12/2023,sim,MATHEUS R,1,2023-12
08/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,20/12/2023,sim,MATHEUS R,1,2023-12
08/12/2023,GON,Lavadora,Panasonic,Concluído,2023-12-18,2023-12-19,19/12/2023,sim,LUIZ,1,2023-12
,GON,Lava E Seca,Midea,Concluído,2024-01-11,2024-01-19,19/01/2024,sim,LUIZ,8,2024-01
11/12/2023,GON,Fechadura Digital,Midea,Concluído,2024-01-31,2024-02-01,01/02/2024,sim,CVG/ROBSON,1,2024-01
11/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,22/12/2023,sim,MATHEUS ROSA,1,2023-12
11/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,22/12/2023,sim,MATHEUS ROSA,1,2023-12
11/12/2023,GON,Frigobar,Midea,Concluído,2023-12-27,2023-12-28,28/12/2023,sim,LUIZ,1,2023-12
12/12/2023,GON,Lavadora,Panasonic,Concluído,2023-12-18,2024-01-09,09/01/2024,sim,LUIZ/CVG,22,2023-12
12/12/2023,GON,Lavadora,Panasonic,Concluído,2024-01-02,2024-01-09,09/01/2024,sim,LUIZ/CVG,7,2024-01
12/12/2023,GON,Lavadora,Panasonic,Concluído,2023-12-18,2024-01-24,24/01/2024,sim,LUIZ,37,2023-12
13/12/2023,GB,Robo,Wap,Concluído,2023-12-18,2023-12-19,26/12/2023,sim,MATHEUS ROSA,1,2023-12
13/12/2023,GB,Micro-Ondas,Midea,Concluído,2023-12-22,2023-12-26,05/01/2024,sim,THIAGO,4,2023-12
14/12/2023,GB,Robo,Wap,Concluído,2024-01-24,2024-01-24,25/01/2024,sim,MATHEUS,0,2024-01
15/12/2023,GB,Micro-Ondas,Toshiba,Concluído,2023-12-26,2023-12-27,03/01/2024,sim,THIAGO,1,2023-12
15/12/2023,GB,Micro-Ondas,Midea,Concluído,2023-12-27,2023-12-28,05/01/2023,sim,THIAGO,1,2023-12
18/12/2023,GON,Lava E Seca,Midea,Concluído,2023-12-26,2023-12-28,28/12/2023,sim,LUIZ,2,2023-12
26/12/2023,GB,Robo,Wap,Concluído,2024-01-11,2024-01-12,17/01/2024,sim,MATHEUS ROSA,1,2024-01
27/12/2023,GB,Aspirador,Wap,Concluído,2024-01-10,2024-01-11,26/01/2024,sim,MATHEUS,1,2024-01
28/12/2023,GB,Robo,Wap,Concluído,2024-01-11,2024-01-12,19/01/2024,sim,MATHEUS ROSA,1,2024-01
29/12/2023,GB,Panela Pressão,Midea,Concluído,2024-01-05,2024-01-08,09/01/2024,sim,THIAGO,3,2024-01
29/12/2023,GON,Refrigerador,Panasonic,Concluído,2024-01-10,2024-01-15,15/01/2024,sim,CVG/ROBSON/LUIZ,5,2024-01
01/03/2024,GON,Lavadora,Panasonic,Concluído,2024-01-12,2024-01-18,18/01/2024,sim,CVG,6,2024-01
01/03/2024,GB,Aspirador,Midea,Concluído,2024-01-09,2024-10-01,18/01/2024,sim,MATHEUS,266,2024-01
01/03/2024,GB,Robo,Midea,Concluído,2024-01-22,2024-01-22,24/01/2024,sim,MATHEUS ROSA,0,2024-01
01/04/2024,GON,Refrigerador,Panasonic,Concluído,2023-01-29,2024-03-02,02/03/2024,sim,CVG/ROBSON/EDRIC,398,2023-01
12/04/2024,GON,Lavadora,Panasonic,Concluído,2024-01-15,2024-01-19,19/01/2024,sim,CVG/ROBSON,4,2024-01
01/05/2024,GB,Refrigerador,Panasonic,Conclcuido,2024-01-23,2024-01-26,26/01/2024,sim,CVG,3,2024-01
01/05/2024,GB,Robo,Wap,Concluído,2024-01-16,2024-01-17,19/01/2024,sim,MATHEUS ROSA,1,2024-01
01/08/2024,GON,Lavadora,Panasonic,Concluído,2024-01-15,2024-01-17,17/01/2024,sim,CVG/ROBSON,2,2024-01
01/08/2024,GON,Lava e seca,Midea,Concluído,2024-01-18,2024-01-24,24/01/2024,sim,CVG/ROBSON,6,2024-01
01/08/2024,GB,Robo,Midea,Concluído,2024-01-12,2024-01-15,02/01/2024,sim,MATHEUS,3,2024-01
01/09/2024,GB,Robo,Midea,Concluído,2024-01-12,2024-01-15,24/01/2024,sim,MATHEUS ROSA,3,2024-01
01/09/2024,GB,Robo,Wap,Concluído,2024-01-16,2024-01-16,19/01/2024,sim,MATHEUS,0,2024-01
01/09/2024,GB,Robo,Wap,Concluído,2024-01-16,2024-01-17,18/01/2024,sim,MATHEUS,1,2024-01
